User,Handle,PostDate,TweetText,ReplyCount,RetweetCount,LikeCount
28 minutes,@28minutes,2022-03-04T11:35:14.000Z,"28 minutes
@28minutes
·
Mar 4, 2022 @SocieteGenerale
, 
@ENGIEgroup
, 
@TotalEnergies
 : alors que la France est le deuxième investisseur étranger en Russie, comment doit-elle se comporter face aux nombreuses entreprises tricolores qui y sont implantées ? 
 
Explications 
 
http://bit.ly/28youtube
5
10",,5,10
Cambio 16,@Cambio16,2022-03-04T11:30:00.000Z,"Cambio 16
@Cambio16
·
Mar 4, 2022La oficina del presidente francés, Emmanuel Macron, se negó a comentar la postura de TotalEnergies en Rusia.
cambio16.com
TotalEnergies se queda en Rusia, pero no financiará nuevas explotaciones
La petrolera francesa “respalda el alcance y la fuerza de las sanciones económicas” impuestas por Europa al régimen de Vladimir Putin. Las implementará independientemente de las consecuencias en sus...",,,
Caroline Sury,@CarolineSury,2022-03-04T11:09:08.000Z,"Caroline Sury
@CarolineSury
·
Mar 4, 2022Replying to 
@Chaos_Be
 @aolbrechts
 and 2 others
J'ai enfin la réponse. Vous avez le droit de changer de contrat chez votre fournisseur plusieurs fois par an. Chez TotalEnergies, la question ne se pose plus car ils n'ont plus que du variable depuis le 1/03. En fixe, il ne reste plus qu'Engie (par téléphone) et Luminus.
2
2",2,,2
La FNSEA,@FNSEA,2022-03-04T09:51:59.000Z,"La FNSEA
@FNSEA
·
Mar 4, 2022[#SIA2022] Notre semaine au 
@Salondelagri
 se conclue sur 1 point d’orgue avec la signature d’un protocole de coopération innovant avec 
@TotalEnergies
 pour amplifier la #transition des exploitations sur le dvt des #energiesrenouvelables, le #carbone, et la #biodiversité.
Salon International de l'Agriculture and 6 others
3
5
15",3,5,15
jean-do merchet,@jdomerchet,2022-03-04T08:38:01.000Z,"jean-do merchet
@jdomerchet
·
Mar 4, 2022#Ukraine #Russie Pour l’instant, Bruno Le Maire (Finances) et Jean-Yves Le Drian (Affaires étrangères) ne sont pas parvenus à contraindre TotalEnergies de cesser ses activités en Russie, ce qui provoque un certain agacement.
https://lopinion.fr/international/les-francais-doivent-ils-quitter-la-russie?utm_source=twitter… via 
@lopinion_fr
lopinion.fr
Les Français doivent-ils quitter la Russie ?
La demande du Quai d'Orsay suscite une certaine incompréhension parmi les expatriés
16
67
63",16,67,63
Maxime Combes,@MaximCombes,2022-03-04T08:01:00.000Z,"Maxime Combes
@MaximCombes
·
Mar 4, 2022Plus important encore, la Russie représente 
40% des réserves gazières mondiales de 
@TotalEnergies
et même plus de 50% de ses réserves de gaz à développer fans le futur.
soit un tiers du total de ses réserves prouvées totales d'hydrocarbures à développer

Stratégique donc.
Reporterre | Le média de l'écologie and 9 others
2
18
33",2,18,33
CVHV Trading,@cvhvtrading,2022-03-04T06:53:45.000Z,"CVHV Trading
@cvhvtrading
·
Mar 4, 2022Replying to 
@vs_traders
 and 
@TotalEnergies
C’est certain, mais il ne faut pas oublier que le coupon se détache du prix de l’action. Une montre Rolex sera largement un meilleur investissement que 50-100 actions Nestlé et trouvera facilement acquéreur à Dubaï 
1
2",1,,2
JNE,@AssoJNE,2022-03-03T21:39:49.000Z,"JNE
@AssoJNE
·
Mar 3, 2022Les 
@amisdelaterre
, 
@greenpeacefr
 et 
@NotreAffaire
  estiment que #TotalEnergies induit les consommateurs en erreur en se présentant comme un « acteur majeur de la transition énergétique »
lemonde.fr
Neutralité carbone : trois ONG assignent TotalEnergies en justice pour pratique commerciale...
Les Amis de la Terre, Greenpeace et Notre Affaire à tous estiment que le géant pétrolier et gazier induit les consommateurs en erreur en se présentant comme un « acteur majeur de la transition...
2",,,2
Azzertun,@azzertun,2022-03-03T20:23:06.000Z,"Azzertun
@azzertun
·
Mar 3, 2022Replying to 
@vs_traders
 @dupalin
 and 
@TotalEnergies
Le créancier oui, la banque se dédouane elle ne prélèvera jamais de frais
1",,,1
Greenpeace España,@greenpeace_esp,2022-03-03T19:30:30.000Z,"Greenpeace España
@greenpeace_esp
·
Mar 3, 2022Cada vez más empresas están cortando lazos con las empresas rusas de combustibles fósiles.

Y 
@TotalEnergies
 lider en petróleo, el gas y cinismo se queda en Rusia. https://reuters.com/business/energy/totalenergies-decide-russian-business-days-says-le-maire-2022-03-01/…

¿Quieres saber más sobre el tema? ¡Sigue leyendo! 
Greenpeace
@Greenpeace
·
Mar 3, 2022
More and more companies are cutting ties with Russian fossil fuel companies.

And @TotalEnergies? The morally brankrupt oil & gas giant is staying in Russia.

It is time to cut ties with the fossil fuel industry, everywhere.

#FossilFreeRevolution #Ukraine https://reuters.com/business/energy/totalenergies-decide-russian-business-days-says-le-maire-2022-03-01/…
1
11
19",1,11,19
Sop,@Sop42967079,2022-03-03T19:26:10.000Z,"Sop
@Sop42967079
·
Mar 3, 2022Replying to 
@vs_traders
 and 
@TotalEnergies
oui si tu leur doit vraiment de l'argent ils peuvent se retourner contre toi. Mais si ce sont des prélèvements abusifs peu de risque.
1",,,1
Bdoin à,@b_doin,2022-03-03T18:08:51.000Z,"Bdoin à
@b_doin
·
Mar 3, 2022Replying to 
@SeedItLimited
 @Juli1Levy
 and 14 others
On est d’accord, les ONG pseudo écolos qui se battent contre le nucléaire bas carbone au profit du gaz russe, c’est n’importe quoi.
1
1",1,,1
Grabotte,@Grabotte2019,2022-03-03T18:07:06.000Z,"Grabotte
@Grabotte2019
·
Mar 3, 2022Replying to 
@Grabotte2019
 @nicohaeringer
 and 3 others
A moins que les Russes confisquent tout bêtement les participations étrangères (une petite loi martiale devrait pouvoir permettre cela). Le cas se règlera de lui-même.",,,
Grabotte,@Grabotte2019,2022-03-03T18:05:51.000Z,"Grabotte
@Grabotte2019
·
Mar 3, 2022Replying to 
@nicohaeringer
 @MaximCombes
 and 2 others
Certes ils auraient pu faire l'annonce de leur retrait. Mais de toute manière ils ne pourraient pas se retirer. Ben oui Poutine a interdit la vente de titres de sociétés russes détenues par les étrangers. Donc c'est quand la poussière retombera qu'il faudra demander des comptes
1",1,,
imrqtuts,@imrizq81,2022-03-03T17:47:40.000Z,"imrqtuts
@imrizq81
·
Mar 3, 2022AI computer maker Cerebras nabs TotalEnergies SE as first energy sector customer https://imrqtuts.com/ai-computer-maker-cerebras-nabs-totalenergies-se-as-first-energy-sector-customer/…",,,
Nicolas Haeringer,@nicohaeringer,2022-03-03T17:47:13.000Z,"Nicolas Haeringer
@nicohaeringer
·
Mar 3, 2022Replying to 
@PhotographeBk
 @transfolab
 and 10 others
La note parle de Total, une entreprise française et de ses intérêts en Russie.
Je vous invite à la lire vous y apprendrez peut-être deux/trois choses.
1
3",1,,3
Hamdy Quartier Bresson,@PhotographeBk,2022-03-03T17:40:06.000Z,"Hamdy Quartier Bresson
@PhotographeBk
·
Mar 3, 2022Replying to 
@transfolab
 @libertaire10
 and 10 others
L'art et la manière de se faire tirer une balle dans la jambe par les americains
1
1",1,,1
Greenlulu,@Greenlulu2,2022-03-03T17:12:43.000Z,"Greenlulu
@Greenlulu2
·
Mar 3, 2022TotalEnergies refuse de retirer ses actifs de la Russie
lareleveetlapeste.fr
TotalEnergies refuse de retirer ses actifs de la Russie
Alors que de nombreux champs pétroliers ont diminué dans les régions d’approvisionnement historiques du groupe français, la Russie est devenu le fournisseur principal de Total, qui détient 24% de ses...",,,
#FuturENVIRO #Waste #Water,@FuturEnviro,2022-03-03T16:59:14.000Z,"#FuturENVIRO #Waste #Water
@FuturEnviro
·
Mar 3, 2022Honeywell se compromete a suministrar a TotalEnergies materia prima de polímeros reciclados (RPF) utilizando la tecnología de proceso #UpCycle de Honeywell en la recientemente anunciada planta de reciclaje avanzado de #Honeywell y #Sacyr, que se construirá en Andalucía, España.
2",,,2
Greenpeace France,@greenpeacefr,2022-03-03T16:39:39.000Z,"Greenpeace France
@greenpeacefr
·
Mar 3, 2022Les énergies fossiles représentent toujours 90% de l'activité de 
@TotalEnergies
 et 80% de ses investissements. Pourtant, la multinationale communique tambour battant sur de prétendus engagements climat.

Nous l'attaquons en justice pour pratiques commerciales trompeuses 
1
24
45",1,24,45
~ le mouvement,@_lemouvement,2022-03-03T16:12:49.000Z,"~ le mouvement
@_lemouvement
·
Mar 3, 2022PARDON MAIS ON A FAILLI TOMBER DE NOTRE CHAISE LA !
@Credit_Agricole
 est-ce qu'on doit vous rappeler que vous êtes le soutien principal du GÉANT RUSSE 
@Gazprom
 ?

Ou l'actionnaire principal de 
@TotalEnergies
 qui a toujours pas voulu se retirer de la Russie ???
Groupe Crédit Agricole
@Credit_Agricole
·
Mar 3, 2022
[Communiqué de presse ] 
En soutien aux Ukrainiens et à nos 2400 collègues de Credit Agricole Ukraine , nous créons un fonds de solidarité de 10M€.

Lire le communiqué  https://presse.credit-agricole.com/actualites/le-groupe-credit-agricole-ouvre-un-fonds-de-solidarite-durgence-de-10-millions-deuros-pour-les-victimes-du-conflit-en-ukraine-44a6-9ed05.html…

 #Agirchaquejour #Workingeveryday 
@CreditAgricole @CA_info
1
38
88",1,38,88
Clara Gonzales,@Claranote,2022-03-03T16:10:35.000Z,"Clara Gonzales
@Claranote
·
Mar 3, 2022Quand TotalEnergies dit que ""ses émissions indirectes dépendent des choix de ses clients"" c'est comme l'industrie du tabac qui disait ""c'est nos clients qui choisissent de fumer"". 

Mêmes arguments bidons, 40 ans plus tard.
reporterre.net
Publicité trompeuse : TotalÉnergies assigné en justice
Greenpeace France, Notre affaire à tous et Les Amis de la Terre France ont assigné en justice TotalÉnergies, le 2 mars. Les trois associations accusent le groupe français d’avoir recours à des «...
1
4
10",1,4,10
Lorette Philippot,@Lorette_Phil,2022-03-03T13:49:10.000Z,"Lorette Philippot
@Lorette_Phil
·
Mar 3, 2022Et c'est quand 
@BrunoLeMaire
 que vous obligez 
@TotalEnergies
 à abandonner ses deux très très gros yachts en forme de terminaux gaziers dans l'Arctique russe ?
#YamalLNG #ArcticLNG2
Bruno Le Maire
@BrunoLeMaire
·
Mar 3, 2022
Un yacht appartenant à un oligarque russe a été saisi.
Merci aux douaniers français qui font respecter les sanctions de l'Union européenne à l'encontre des proches du pouvoir russe.
5
10",,5,10
Justice,@Justice13119407,2022-03-03T12:34:54.000Z,"Justice
@Justice13119407
·
Mar 3, 2022Replying to 
@K_ELDZ93
 @rglucks1
 and 
@TotalEnergies
Colonisateurs reconnus par qui mdrrr ? Par le Hamas qui viennent faire les miskin juste après avoir bombardé ??? Par les palestiniens qui caillassent et tirer puis qui viennent pleurer de se faire embarquer de force ???
1",1,,
Chloé Prudhomme,@CPrudhomme92,2022-03-03T12:31:50.000Z,"Chloé Prudhomme
@CPrudhomme92
·
Mar 3, 2022#TotalEnergies aka #TotalMytho 

Merci aux ONG pour cette action 

Le groupe qui MENT aux consommateurs refuse aussi de se désengager de #Russie contrairement à ce qu’il essaie de nous faire croire

 STOP aux mythos de Total

Signez la pétition  https://change.org/p/stop-aux-affaires-de-total-en-russie…
Notre Affaire à Tous
@NotreAffaire
·
Mar 3, 2022
[BREAKING ] @greenpeacefr @amisdelaterre @NotreAffaire, avec le soutien de @ClientEarth, attaquent TotalEnergies en justice pour publicités trompeuses  
Signez l’ICE  https://swll.to/fN8ew #BanFossilAds #justiceclimatique #Greenwashing #StopTotal #StopEACOP
1
7
11",1,7,11
Nieves Moya,@NievesMoya,2022-03-03T11:59:40.000Z,"Nieves Moya
@NievesMoya
·
Mar 3, 2022la invitación de ambos equipos a participar, se ha invitado a los equipos  
TotalEnergies
•    Caja Rural-Seguros RGA
•    Burgos-BH
•    Euskaltel-Euskadi
•    Equipo Kern Pharma
3
14",,3,14
Hélène Bourges,@LnBourges,2022-03-03T11:59:21.000Z,"Hélène Bourges
@LnBourges
·
Mar 3, 2022Du coup,  
@EmmanuelMacron
 vous soutenez le fait que 
@TotalEnergies
 refuse de couper ses liens financiers et industriels avec des oligarques proches du pouvoir russe ? 

Le PDG de TotalEnergies reçu à l'Elysée après les annonces sur la Russie-source
boursorama.com
Le PDG de TotalEnergies reçu à l'Elysée après les annonces sur la Russie-source
PARIS (Reuters) - Le PDG de TotalEnergies Patrick Pouyanné a participé à une réunion mardi après-midi à l'Elysée après l'annonce par le groupe qu'il ne développerait pas de nouveaux projets en...
4
4",,4,4
Manu,@manu_zz,2022-03-03T11:46:48.000Z,"Manu
@manu_zz
·
Mar 3, 2022Replying to 
@CeliaGautier
 and 
@TotalEnergies
Seulement 1° le chauffage ? Si on a la force de ses convictions on le coupe complètement.
1",1,,
Isabelle L'Héritier,@IsabelleLHriti1,2022-03-03T11:26:51.000Z,"Isabelle L'Héritier
@IsabelleLHriti1
·
Mar 3, 2022.
@TotalEnergies
 est prête a tout pour maintenir ses profits:

 mentir depuis 50 ans sur ses impacts 
 tromper le consommateur avec ses publicités 
rester en Russie alors que toutes les autres majors se sont retirées 

C'est assez! Aujourd'hui Total est assigné en justice!
Mickaël Correia
@MickaCorreia
·
Mar 2, 2022
[ALERTE] @TotalEnergies vient d'être assigné en justice.

Le pétrolier est accusé par @greenpeacefr @amisdelaterre et @NotreAffaire de greenwashing.

En cause notamment, son ambition neutralité carbone 2050. Il s'agit d'une première en Europe.@Mediapart 
https://mediapart.fr/journal/france/020322/total-est-assigne-en-justice-pour-greenwashing/…
2",,,2
Greenpeace France,@greenpeacefr,2022-03-03T11:03:00.000Z,"Greenpeace France
@greenpeacefr
·
Mar 3, 2022 Pour la première fois en Europe, une multinationale pétro-gazière est attaquée en justice pour ses allégations fallacieuses sur de prétendus engagements climatiques.

Nous assignons TotalEnergies en justice pour publicités mensongères 
#BanFossilAds
Mickaël Correia
@MickaCorreia
·
Mar 2, 2022
[ALERTE] @TotalEnergies vient d'être assigné en justice.

Le pétrolier est accusé par @greenpeacefr @amisdelaterre et @NotreAffaire de greenwashing.

En cause notamment, son ambition neutralité carbone 2050. Il s'agit d'une première en Europe.@Mediapart 
https://mediapart.fr/journal/france/020322/total-est-assigne-en-justice-pour-greenwashing/…
1
23
62",1,23,62
Dan Boateng,@DannyBoyJones23,2022-03-03T10:38:28.000Z,"Dan Boateng
@DannyBoyJones23
·
Mar 3, 2022Replying to 
@BrunoLeMaire
Mais 
@TotalEnergies
 peut conserver ses participations et continuer à commercer avec la russie. #totalenergies
1",,,1
Clothilde Baudouin,@Clobdn,2022-03-03T10:17:09.000Z,"Clothilde Baudouin
@Clobdn
·
Mar 3, 2022Allez on attaque de nouveau notre cher TotalEnergies, cette fois contre ses publicités mensongères & sa manipulation du public

Le 1e pollueur de France sabote notre avenir : rejoignons la #FossiFreeRevolution !

L'ICE à signer  https://greenpeace.fr/stop-pub-fossiles/… 
@NotreAffaire
 Notre Affaire à Tous
@NotreAffaire
·
Mar 3, 2022
[BREAKING ] @greenpeacefr @amisdelaterre @NotreAffaire, avec le soutien de @ClientEarth, attaquent TotalEnergies en justice pour publicités trompeuses  
Signez l’ICE  https://swll.to/fN8ew #BanFossilAds #justiceclimatique #Greenwashing #StopTotal #StopEACOP
1",,,1
Simon Lalieu,@LalieuSimon,2022-03-03T10:02:34.000Z,"Simon Lalieu
@LalieuSimon
·
Mar 3, 2022@TotalEnergies
 contribue à alimenter la guerre menée par Poutine en Ukraine.
Parmi les pétrolières/gazières avec des opérations en Russie, 
@bp_plc
 @Shell
 ont annoncé le retrait de leurs opérations en Russie. 
@TotalEnergies
 confirme vouloir conserver ses projets actuels en Russie",,,
Clara Gonzales,@Claranote,2022-03-03T08:42:36.000Z,"Clara Gonzales
@Claranote
·
Mar 3, 2022TotalEnergies est donc prête à tout pour maintenir notre dépendance aux énergies fossiles sur laquelle repose tout son système, et ses 14 milliards de bénéfice record.
mediapart.fr
Total est assigné en justice pour « greenwashing »
Trois associations écologistes ont déposé mercredi 2 mars au tribunal judiciaire de Paris un recours contre Total pour pratiques commerciales trompeuses. Il sʼagit du premier contentieux en Europe co…
1
4",1,,4
Mawar Aurelia,@AureliaMawar,2022-03-03T08:34:24.000Z,"Mawar Aurelia
@AureliaMawar
·
Mar 3, 2022TOTALENERGIES SE: TotalEnergies Invests in Sustainable Forestry in Southeast Asia
uk.advfn.com
TOTALENERGIES SE: TotalEnergies Invests in Sustainable Forestry in Southeast Asia
TotalEnergies (Paris:TTE) (LSE:TTE) (NYSE:TTE) announces that it will contribute an amount of $50 million to the ""Tropical Asia...
1",,1,
Lemoi,@Sui_iuris54,2022-03-03T08:24:40.000Z,"Lemoi
@Sui_iuris54
·
Mar 3, 2022TotalEnergies ne compte pas cesser ses activités en Russie
The following media includes potentially sensitive content. Change settings
View
1",1,,
Ludovic ALMERAS,@LudovicAlmeras,2022-03-03T08:10:22.000Z,"Ludovic ALMERAS
@LudovicAlmeras
·
Mar 3, 2022Alors 
@TotalEnergies
 @TotalEnergiesFR
 @TeamTotalEnrg
 quand est-ce qu'on arrête de prendre ses clients et le 
@med_energie
 pour des...
@60millions
 un pépite pour vous
#voleur #arnaque
1
1
2",1,1,2
Être_libre vs.,@F_Michaeli,2022-03-03T07:57:58.000Z,"Être_libre vs.
@F_Michaeli
·
Mar 3, 2022Donc 
@TotalEnergies
 arrêterait d' investir en Russie mais continue à faire du business là bas, tout en se faisant des milliards de profit sur notre dos.
J'adore le capitalisme sous la #Macronie",,,
Latest News from Business Wire,@NewsFromBW,2022-03-03T07:55:33.000Z,"Latest News from Business Wire
@NewsFromBW
·
Mar 3, 2022TotalEnergies SE UK Regulatory Announcement: TotalEnergies Invests in Sustainable Forestry in Southeast Asia http://dlvr.it/SKzjQY",,,
Flash Alert,@FlashAlert_me,2022-03-03T07:54:12.000Z,"Flash Alert
@FlashAlert_me
·
Mar 3, 2022$TTE [15s. delayed]: Issued Press Release on March 03, 02:51:00: TotalEnergies SE UK Regulatory Announcement: TotalEnergies Invests in Sustainable Forestry in Southeast Asia https://s.flashalert.me/nrmBq",,,
Limelight Creations Africa Ltd,@LCL_AFricaltd,2022-03-03T07:49:22.000Z,"Limelight Creations Africa Ltd
@LCL_AFricaltd
·
Mar 3, 2022AI computer maker Cerebras nabs TotalEnergies SE as first energy sector customer https://zd.net/3pxl9UV via 
@ZDNet
 & 
@TiernanRayTech
zdnet.com
AI computer maker Cerebras nabs TotalEnergies SE as first energy sector customer
The energy giant, a devotee of giant computers, is enthusiastic about the early results of running very large, data-intensive simulation tasks such as oil and gas exploration.",,,
Samuel Kangethe Mburu,@samuelmburu,2022-03-03T07:48:16.000Z,"Samuel Kangethe Mburu
@samuelmburu
·
Mar 3, 2022AI computer maker Cerebras nabs TotalEnergies SE as first energy sector customer https://zd.net/3pxl9UV via 
@ZDNet
 & 
@TiernanRayTech
The following media includes potentially sensitive content. Change settings
View",,,
Résistance à l'Agression Publicitaire,@RAP_Asso,2022-03-03T07:34:55.000Z,"Résistance à l'Agression Publicitaire
@RAP_Asso
·
Mar 3, 2022 @greenpeacefr
 @amisdelaterre
 et  
@NotreAffaire
 accusent 
@TotalEnergies
 de #Greenwashing avec ses pub #NetZero . 

En cause notamment : son ambition ""neutralité carbone 2050""... purement marketing. 

+ d'infos  https://amisdelaterre.org/pourquoi-nous-assignons-total-en-justice-pour-greenwashing/…
1
2
6",1,2,6
Yves Cambus,@YvesCambus,2022-03-03T07:21:22.000Z,"Yves Cambus
@YvesCambus
·
Mar 3, 2022#TotalEnergies refuse de retirer ses actifs de la Russie
lareleveetlapeste.fr
TotalEnergies refuse de retirer ses actifs de la Russie
Alors que de nombreux champs pétroliers ont diminué dans les régions d’approvisionnement historiques du groupe français, la Russie est devenu le fournisseur principal de Total, qui détient 24% de ses...
5
1",,5,1
Yohann,@yohann6129,2022-03-03T07:00:20.000Z,"Yohann
@yohann6129
·
Mar 3, 2022Mais 
@TotalEnergies
 ne peut risquer de perdre des actifs, les #actionnaires sont près de leurs sous..
Les Échos: Guerre en Ukraine : ExxonMobil quitte la Russie, Eni se retire du gazoduc Blue Stream.
https://lesechos.fr/industrie-services/energie-environnement/guerre-en-ukraine-exxonmobil-quitte-la-russie-eni-se-retire-du-gazoduc-blue-stream-1390656…

via 
@GoogleNews
lesechos.fr
Guerre en Ukraine : ExxonMobil quitte la Russie, Eni se retire du gazoduc Blue Stream
Le géant pétrolier américain va se retirer progressivement du projet Sakhalin-1 dans l'Extrême-Orient russe. De son côté, le groupe italien compte céder sa part de 50 % dans le gazoduc qui relie la...",,,
Dorothee Laba,@Vhydo,2022-03-03T06:53:53.000Z,"Dorothee Laba
@Vhydo
·
Mar 3, 2022Trois ONG assignent TotalEnergies pour pratique commerciale trompeuse — via 
@LaMatinale_M
 on sait bien ce que signifie greenwashing et en plus TotalEnergies conserve ses activités en Russie,tout est lié !
lemonde.fr
Neutralité carbone : trois ONG assignent TotalEnergies en justice pour pratique commerciale...
Les Amis de la Terre, Greenpeace et Notre Affaire à tous estiment que le géant pétrolier et gazier induit les consommateurs en erreur en se présentant comme un « acteur majeur de la transition...
1
4",,1,4
Stephanie,@Ste_bernier44,2022-03-02T22:37:33.000Z,"Stephanie
@Ste_bernier44
·
Mar 2, 2022Replying to 
@andersostlund
 and 
@i_m_only_human
@TotalEnergies
 merci de prendre note. Vos engagements sont plus que douteux. Vos décisions sont dictées par l’argent que vous gagnez, regardez maintenant ce que l’argent engendre… il est temps d’évoluer et de se fixer des objectifs pour le monde de demain",,,
𝙳𝚒𝚐𝚒𝚝𝚊𝚕𝗧𝗿𝗮𝗻𝘀４𝗺,@digital_trans4m,2022-03-02T21:53:02.000Z,"𝙳𝚒𝚐𝚒𝚝𝚊𝚕𝗧𝗿𝗮𝗻𝘀４𝗺
@digital_trans4m
·
Mar 2, 2022AI computer maker Cerebras nabs TotalEnergies SE as first energy sector customer - ZDNet #AI #DigitalTransformation  CC:
@JimHarris
zdnet.com
AI computer maker Cerebras nabs TotalEnergies SE as first energy sector customer
The energy giant, a devotee of giant computers, is enthusiastic about the early results of running very large, data-intensive simulation tasks such as oil and gas exploration.",,,
Benoit Halgand,@BenoitHalgand,2022-03-02T21:25:18.000Z,"Benoit Halgand
@BenoitHalgand
·
Mar 2, 2022TotalEnergies assigné en justice pour pratique commerciale trompeuse.
Aucune entreprise ne devrait se dire ""neutre en carbone"". 
Qu'un pétrolier puisse envisager l'être un jour tout en continuant à exploiter des énergies fossiles est d'autant plus absurde
lemonde.fr
Neutralité carbone : trois ONG assignent TotalEnergies en justice pour pratique commerciale...
Les Amis de la Terre, Greenpeace et Notre Affaire à tous estiment que le géant pétrolier et gazier induit les consommateurs en erreur en se présentant comme un « acteur majeur de la transition...
1
22
44",1,22,44
ANNE_F,@Pepiteac,2022-03-02T21:09:50.000Z,"ANNE_F
@Pepiteac
·
Mar 2, 2022Guerre en Ukraine : sous pression, TotalEnergies décide de poursuivre ses activités en Russie
leparisien.fr
Économie : Toute l'actualité économique avec Le Parisien Economie
Économie. Découvrez tous les articles Économie, les reportages Économie et les diaporamas photos et vidéos de la rubrique Économie avec Le Parisien.",,,
Adrian Sargento,@ser_adrien,2022-03-02T21:07:58.000Z,"Adrian Sargento
@ser_adrien
·
Mar 2, 2022Replying to 
@julioburdman
 @actis_esteban
 and 2 others
Será más explícita pero se multiplican los ""avisos"" de este tipo en la esfera mediática económica :
https://twitter.com/CHColombier/status/1499077161474572289?t=sLaNx3nZe3ZJudj8UhVWGQ&s=19…

Llamativo también la ausencia de reacción de Macron ante la fin de non-recevoir que dió Total...
Charles-H. Colombier
@CHColombier
·
Mar 2, 2022
La guerre en #Ukraine affectera le PIB français par 3 canaux principaux : énergie & matières premières, liens financiers et d’investissement, exportations. En prolongeant les sanctions actuelles, notre estimation préliminaire est un impact sur l’activité de 0,7 à 1 point de PIB. twitter.com/Rexecode/statu…
1",,,1
