User,Handle,PostDate,TweetText,ReplyCount,RetweetCount,LikeCount
linda watkins,@watkins_linda,2021-01-26T23:49:32.000Z,"linda watkins
@watkins_linda
·
Jan 27, 2021Replying to 
@JuddLegum
 @Allstate
 and 9 others
I wonder if republicans are more scared of their base of loonies or losing donor's. We will see.
1
1",,1,1
Pegquarius,@pnunez48,2021-01-26T23:46:36.000Z,"Pegquarius
@pnunez48
·
Jan 27, 2021Replying to 
@writesolution
 @JuddLegum
 and 10 others
Exactly. It’s neither helpful nor meaningful if they don’t fund in 2022 and turn around and fund in 2024 and beyond.
4
23",,4,23
Steph Burton,@stephbodie27,2021-01-26T23:45:53.000Z,"Steph Burton
@stephbodie27
·
Jan 27, 2021Replying to 
@JuddLegum
 @Allstate
 and 9 others
To find corruption, follow the money. To stop corruption, stop the money. If the true majority actually votes, we win every single time. That's why the GOP cheats every way they can. Hit them in the pocketbook. They continue to do it to us non-stop and at our expense! MAGA=cult!
1",,1,
Rando,@cincinnato,2021-01-26T23:43:49.000Z,"Rando
@cincinnato
·
Jan 27, 2021Replying to 
@JuddLegum
 @Allstate
 and 9 others
What would be even better?  If 500/500 companies on the Fortune 500 stopped all donations to all politicians. Then we could actually have a democracy.
1
5",,1,5
Walter Bishop of fringe science,@Barry43038877,2021-01-26T23:43:45.000Z,"Walter Bishop of fringe science
@Barry43038877
·
Jan 27, 2021Replying to 
@JuddLegum
 @Allstate
 and 9 others
Now they need to stop advertising on Faux News",,,
Trina Sobotka,@TrinaSobotka,2021-01-26T23:43:10.000Z,"Trina Sobotka
@TrinaSobotka
·
Jan 27, 2021Replying to 
@KateMiller57
 @buddhasgift1
 and 11 others
Wow. Just wow. Thank you. https://washingtonpost.com/opinions/eight-republicans-spent-july-4-in-russia-where-are-the-fireworks/2018/07/06/beae30be-812e-11e8-b658-4f4d2a1aeef1_story.html…
1
3",,1,3
ChangeAbout,@ChangeAbout1,2021-01-26T23:42:35.000Z,"ChangeAbout
@ChangeAbout1
·
Jan 27, 2021UPDATE: 9 more Fortune 500 companies are suspending donations to the 147 Republicans who tried to overturn the election.
@AllState
@PGE4Me
 (PG&E)
@kraftheinzco
@PSEGNews
 
@Ebay
@GeneralMills
@QurateRetailGrp
@TheAESCorp
@NewmontCorp
https://popular.info/p/three-major-corporations-say-they…
1",,,1
Rural Scientist,@dorimosher,2021-01-26T23:41:41.000Z,"Rural Scientist
@dorimosher
·
Jan 27, 2021Replying to 
@JuddLegum
 @Allstate
 and 9 others
I will go out of my way to make sure that I support these companies and their dedication to our country and the ideals it is founded on.",,,
Skye,@Skye3411,2021-01-26T23:41:32.000Z,"Skye
@Skye3411
·
Jan 27, 2021Replying to 
@JuddLegum
 @Allstate
 and 9 others
Now ask them to support the impeachment hearings and show more of a spine than the majority of the GOP.",,,
Dr. #DefenderOfDemocracy#ReproductiveRights,@HeideggerFan,2021-01-26T23:40:07.000Z,"Dr. #DefenderOfDemocracy#ReproductiveRights
@HeideggerFan
·
Jan 27, 2021Replying to 
@JuddLegum
 @Allstate
 and 9 others
GIF
ALT",,,
StLuGal,@StLuGal,2021-01-26T23:38:36.000Z,"StLuGal
@StLuGal
·
Jan 27, 2021Replying to 
@JuddLegum
 @MelissaJPeltier
 and 10 others
For how long?",,,
Keith Michael,@Keofme,2021-01-26T23:36:44.000Z,"Keith Michael
@Keofme
·
Jan 27, 2021Replying to 
@JuddLegum
 @Allstate
 and 9 others
These Corporations recognize the imposters in the Senate ARE NOT Republicans. Nor, are they patriots. They have shown who they are. Believe them. And, where applicable, prosecute them.
3
7",,3,7
ChangeAbout,@ChangeAbout1,2021-01-26T23:36:14.000Z,"ChangeAbout
@ChangeAbout1
·
Jan 27, 2021Replying to 
@ProjectLincoln
UPDATE: 9 more Fortune 500 companies are suspending donations to the 147 Republicans who tried to overturn the election.
@AllState
@PGE4Me
 (PG&E)
@kraftheinzco
@PSEGNews
 
@Ebay
@GeneralMills
@QurateRetailGrp
@TheAESCorp
@NewmontCorp
https://popular.info/p/three-major-corporations-say-they…
2
6
21",2,6,21
𝓟𝐚𝐲 𝓐𝐭𝐭𝐞𝐧𝐭𝐢𝐨𝐧 𝓐𝐦𝐞𝐫𝐢𝐜𝐚,@payattentionam,2021-01-26T23:36:10.000Z,"𝓟𝐚𝐲 𝓐𝐭𝐭𝐞𝐧𝐭𝐢𝐨𝐧 𝓐𝐦𝐞𝐫𝐢𝐜𝐚
@payattentionam
·
Jan 27, 2021Replying to 
@JuddLegum
 @Allstate
 and 9 others
Let’s hope they do the same to R senator’s",,,
Nevaeh Shiphrah,@Nevaeh_Shiphrah,2021-01-26T23:35:52.000Z,"Nevaeh Shiphrah
@Nevaeh_Shiphrah
·
Jan 27, 2021Replying to 
@JuddLegum
 @Allstate
 and 9 others
I hope you are right.",,,
LynnZ,@ZemanLynnZ,2021-01-26T23:34:24.000Z,"LynnZ
@ZemanLynnZ
·
Jan 27, 2021Replying to 
@tedcruz
UPDATE: 9 more Fortune 500 companies are suspending donations to the 147 Republicans who tried to overturn the election.
@AllState
@PGE4Me
 (PG&E)
@kraftheinzco
@PSEGNews
 
@Ebay
@GeneralMills
@QurateRetailGrp
@TheAESCorp
@NewmontCorp
https://popular.info/p/three-major-corporations-say-they…
4
11",,4,11
LynnZ,@ZemanLynnZ,2021-01-26T23:33:55.000Z,"LynnZ
@ZemanLynnZ
·
Jan 27, 2021Replying to 
@tedcruz
UPDATE: 9 more Fortune 500 companies are suspending donations to the 147 Republicans who tried to overturn the election.
@AllState
@PGE4Me
 (PG&E)
@kraftheinzco
@PSEGNews
 
@Ebay
@GeneralMills
@QurateRetailGrp
@TheAESCorp
@NewmontCorp
 

https://popular.info/p/three-major-corporations-say-they…
1
3",,1,3
LynnZ,@ZemanLynnZ,2021-01-26T23:33:11.000Z,"LynnZ
@ZemanLynnZ
·
Jan 27, 2021Replying to 
@Newsweek
 and 
@tedcruz
UPDATE: 9 more Fortune 500 companies are suspending donations to the 147 Republicans who tried to overturn the election.
@AllState
@PGE4Me
 (PG&E)
@kraftheinzco
@PSEGNews
 
@Ebay
@GeneralMills
@QurateRetailGrp
@TheAESCorp
@NewmontCorp
https://popular.info/p/three-major-corporations-say-they…
4
6
17",4,6,17
A Steve Supporting Ukraine,@Andluver,2021-01-26T23:31:35.000Z,"A Steve Supporting Ukraine
@Andluver
·
Jan 27, 2021You mean the Republican (Sedition) Party. 

The Democrats and Independents are trying to do the right thing.
1
6",1,,6
JessTeezn,@jessteezn,2021-01-26T23:30:58.000Z,"JessTeezn
@jessteezn
·
Jan 27, 2021Replying to 
@JuddLegum
 @Allstate
 and 9 others
They can add 45 Senators today!

#ImpeachTrump2
1
1",,1,1
Eric Hendrickson,@shikari,2021-01-26T23:30:17.000Z,"Eric Hendrickson
@shikari
·
Jan 27, 2021Replying to 
@JuddLegum
 @Allstate
 and 9 others
Thank you all for putting protecting our Democracy ahead of political factors!",,,
Mary Pitts,@auntganana,2021-01-26T23:29:54.000Z,"Mary Pitts
@auntganana
·
Jan 27, 2021Replying to 
@JuddLegum
 @Allstate
 and 9 others
Thank u for doing the right thing. They feel no remorse in trying to overthrow our government for a traitor. Even with the incontrovertible evidence against Trump & several GOP I doubt they’ll convict. It’s heartbreaking that we almost lost our country. Thank you!
1
4
4",1,4,4
Jay Emmert,@jayemmert,2021-01-26T23:29:44.000Z,"Jay Emmert
@jayemmert
·
Jan 27, 2021Replying to 
@JuddLegum
 @kurtbardella
 and 10 others
How about companies agree to donate if Trump is convicted? Not a quid pro quo, more like a favor",,,
A Steve Supporting Ukraine,@Andluver,2021-01-26T23:29:40.000Z,"A Steve Supporting Ukraine
@Andluver
·
Jan 27, 2021Replying to 
@JuddLegum
 @TimOBrien
 and 10 others
Good news. Let's see a list of who supports the Sedition Party.",,,
AC46,@AC4636999772,2021-01-26T23:29:05.000Z,"AC46
@AC4636999772
·
Jan 27, 2021Replying to 
@JuddLegum
 @Allstate
 and 9 others
Do all republicans who don’t convict !",,,
Michael H,@mdh9876,2021-01-26T23:28:41.000Z,"Michael H
@mdh9876
·
Jan 27, 2021Replying to 
@JuddLegum
 @Allstate
 and 9 others
Keep ‘em coming.  The 
@gop
 must remove the senators who incited the insurrection at the capital.  They must hold trump accountable.  
@HawleyMO
 @tedcruz",,,
Fascist Death Cults Suck,@SGTdanko,2021-01-26T23:27:36.000Z,"Fascist Death Cults Suck
@SGTdanko
·
Jan 27, 2021A huge THANK YOU to the companies below for doing the right thing.
@AllState
@PGE4Me
 (PG&E)
@kraftheinzco
@PSEGNews
 
@Ebay
@GeneralMills
@QurateRetailGrp
@TheAESCorp
@NewmontCorp",,,
Annie,@masksavelives20,2021-01-26T23:25:57.000Z,"Annie
@masksavelives20
·
Jan 27, 2021Replying to 
@JuddLegum
 @Allstate
 and 9 others
Every single company in #America as well as every #American should be against any senator or congressmen who participated in overthrowing the government!!
4
2",,4,2
Carter Dougherty,@CarterD,2021-01-26T23:25:13.000Z,"Carter Dougherty
@CarterD
·
Jan 27, 2021Replying to 
@JuddLegum
 @Allstate
 and 9 others
AFR
@RealBankReform
·
Jan 13, 2021
Under @BankersPrez Rob Nichols, American Bankers Assn gave $1.3 million to the 147 Republicans who voted to overturn a fair election after a violent assault on the U.S. Capitol
 
@ABABankers is their BIGGEST corporate PAC donor
 
#CorporateComplicity 1/4

https://infogram.com/1pegze7xnpvxgesmj9qm565517ul5xq9ywx…
Show this thread",,,
It’s My Opinion,@dumptruck9999,2021-01-26T23:22:38.000Z,"It’s My Opinion
@dumptruck9999
·
Jan 27, 2021It has the GOP house reps who voted to not accept electoral college results spooked, I suspect it would have the same effect on all 20 GOP senators in Grouo 3 up for election in 2022.
2
2",,2,2
Stack-King,@SnarkyAlien,2021-01-26T23:22:28.000Z,"Stack-King
@SnarkyAlien
·
Jan 27, 2021Replying to 
@JuddLegum
 @Allstate
 and 9 others
Hey 
@progressive
 it'd be nice to see your name added to this list. And 
@VerizonSupport
 you should push your board to do the same.",,,
Kristen Skog,@KristenSkog,2021-01-26T23:22:02.000Z,"Kristen Skog
@KristenSkog
·
Jan 27, 2021Replying to 
@JuddLegum
 @kurtbardella
 and 10 others
Republicans know corporate America has a 30 second attention span. They are not worried. That’s why they all voted for Paul’s objection today.
2",,,2
Linda Sue,@LindaMardell,2021-01-26T23:21:32.000Z,"Linda Sue
@LindaMardell
·
Jan 27, 2021Replying to 
@JuddLegum
 @Allstate
 and 9 others
I love it. Money talks.",,,
Tessa,@BornResister,2021-01-26T23:21:03.000Z,"Tessa
@BornResister
·
Jan 27, 2021Replying to 
@tq12345
 @Swisher3333
 and 11 others
Very well said. This is all so messed up.
1
1",1,,1
Dee Curnutt,@dcurnutt63,2021-01-26T23:20:52.000Z,"Dee Curnutt
@dcurnutt63
·
Jan 27, 2021Replying to 
@JuddLegum
 @Allstate
 and 9 others
Good! Is it sad that all those companies have more integrity than all of those Republicans?
1",,,1
ChangeAbout,@ChangeAbout1,2021-01-26T23:20:47.000Z,"ChangeAbout
@ChangeAbout1
·
Jan 27, 2021UPDATE: 9 more Fortune 500 companies are suspending donations to the 147 Republicans who tried to overturn the election.
@AllState
@PGE4Me
 (PG&E)
@kraftheinzco
@PSEGNews
 
@Ebay
@GeneralMills
@QurateRetailGrp
@TheAESCorp
@NewmontCorp
https://popular.info/p/three-major-corporations-say-they…
3
5",,3,5
SaveDemocracy,@SaveDemocracy16,2021-01-26T23:20:34.000Z,"SaveDemocracy
@SaveDemocracy16
·
Jan 27, 2021Replying to 
@JuddLegum
 @Allstate
 and 9 others
How can we stop Fox News and the cable companies that support then???
2
7",,2,7
SaveDemocracy,@SaveDemocracy16,2021-01-26T23:20:00.000Z,"SaveDemocracy
@SaveDemocracy16
·
Jan 27, 2021Replying to 
@JuddLegum
 @Allstate
 and 9 others
Thank you Judd!!  Don’t stop!!!
1",,,1
Crafty,@CraftyAries,2021-01-26T23:19:14.000Z,"Crafty
@CraftyAries
·
Jan 27, 2021Replying to 
@JuddLegum
 @Allstate
 and 9 others
I don’t think the My Pillow Guy can carry all those assholes on his back. ",,,
Yolanda Martinez,@yolandamn15,2021-01-26T23:18:30.000Z,"Yolanda Martinez
@yolandamn15
·
Jan 27, 2021Replying to 
@JuddLegum
 @Allstate
 and 9 others
Thank you for stand for what is right. We must preserve our democracy",,,
PJ Fatone,@PFNYDesigns,2021-01-26T23:17:51.000Z,"PJ Fatone
@PFNYDesigns
·
Jan 27, 2021Replying to 
@jdaniel3636
 @JuddLegum
 and 10 others
Exactly
1",,,1
John L. Hickman,@LoonyMoose1,2021-01-26T23:16:12.000Z,"John L. Hickman
@LoonyMoose1
·
Jan 27, 2021Replying to 
@JuddLegum
 @Allstate
 and 9 others
Hope they add the GOP Senators who think sedition is just fine as well!
1",,,1
Mission Control,@MissionWinBlue,2021-01-26T23:15:47.000Z,"Mission Control
@MissionWinBlue
·
Jan 27, 2021Replying to 
@JuddLegum
 @Allstate
 and 9 others
If our so called leaders in Government won’t protect our Democracy Thank You private enterprise! GOP needs to go down!
1",,1,
It’s My Opinion,@dumptruck9999,2021-01-26T23:14:20.000Z,"It’s My Opinion
@dumptruck9999
·
Jan 27, 2021Replying to 
@JuddLegum
 @Allstate
 and 9 others
They should do the same for any senator that votes against impeachment and conviction of trump. 

Retweet this please to get the ball rolling to put pressure on these large corporate donors and GOP Senators.
17
23",,17,23
Theo,@tbird086,2021-01-26T23:14:11.000Z,"Theo
@tbird086
·
Jan 27, 2021Just as most corporations told their employees to mask up before the last administration did for the safety of their own employees,their families. Good for the corporations this is not blue or red is an America issue that a standing President caused people to run on the Capitol
1
1",,1,1
MC,@EvilGQP,2021-01-26T23:13:24.000Z,"MC
@EvilGQP
·
Jan 27, 2021Replying to 
@DixieWa62852992
 @BauerSidonie
 and 11 others
It is not cancel culture, it is consequence culture
1
4
11",1,4,11
JackieSingle2,@Single2Jackie,2021-01-26T23:12:27.000Z,"JackieSingle2
@Single2Jackie
·
Jan 27, 2021Replying to 
@ComeBac75096311
 @JuddLegum
 and 12 others
Agree 100%!!
1",,,1
Paul T Murphy,@Ptmurf1016,2021-01-26T23:11:31.000Z,"Paul T Murphy
@Ptmurf1016
·
Jan 27, 2021Replying to 
@JuddLegum
 @Allstate
 and 9 others
This had better include all PACs.
4
17",,4,17
I'm not a Trump Russia Bot,@ComeBac75096311,2021-01-26T23:10:59.000Z,"I'm not a Trump Russia Bot
@ComeBac75096311
·
Jan 27, 2021Replying to 
@JuddLegum
 @Single2Jackie
 and 10 others
They need to add 45 
@gop
 Senate starting with 
@LeaderMcConnell
 for supporting the criminal who incited the insurrection in front of a camera.
1
1",1,,1
Maria,@MariaEvaJP,2021-01-26T23:09:30.000Z,"Maria
@MariaEvaJP
·
Jan 27, 2021Replying to 
@JuddLegum
 @Allstate
 and 9 others
Cool these are companies that we should all say thank you to buy stock buy their products and just say thank you",,,
MelindaOR,@gramelinda,2021-01-26T23:08:12.000Z,"MelindaOR
@gramelinda
·
Jan 27, 2021Replying to 
@JuddLegum
 @Allstate
 and 9 others
This is what we call “a good start”! Thank you for using your capital to send an important message. We will not give up until these seditious traitors are gone.",,,
M M,@macmurph,2021-01-26T23:08:03.000Z,"M M
@macmurph
·
Jan 27, 2021Replying to 
@JuddLegum
 @Allstate
 and 9 others
Cha-cing",,,
Grandma loves Golf.,@annthegolfnut,2021-01-26T23:07:23.000Z,"Grandma loves Golf.
@annthegolfnut
·
Jan 27, 2021Replying to 
@JuddLegum
 @Allstate
 and 9 others
Well if they’re scared of losing their donors maybe they should wake up to the fact the corporations aren’t trump supporters.  Ditch trump and you might have a future.
2
5",,2,5
Truth Matters,@IreneK21,2021-01-26T23:06:55.000Z,"Truth Matters
@IreneK21
·
Jan 27, 2021Replying to 
@JuddLegum
 @Allstate
 and 9 others
Yes!!  Companies loyal to our Constitution and democracy!!
What about you 
@USAA
@USAA_help
3",,,3
northerngirl,@norther49943998,2021-01-26T23:06:34.000Z,"northerngirl
@norther49943998
·
Jan 27, 2021Replying to 
@SweetMaryBecky
 @JuddLegum
 and 10 others
No",,,
Mmmm Cupcakes,@NotMaryJoLisa,2021-01-26T23:05:46.000Z,"Mmmm Cupcakes
@NotMaryJoLisa
·
Jan 27, 2021Replying to 
@JuddLegum
 @Allstate
 and 9 others
I’m glad the companies are stepping up. They’re the ones who actually control all this nonsense when it comes right down to it.
1
1",,1,1
Steven M Nedeau - Emotional Rollercoaster Engineer,@StevenMNedeau,2021-01-26T23:04:48.000Z,"Steven M Nedeau - Emotional Rollercoaster Engineer
@StevenMNedeau
·
Jan 27, 2021It's surprising but it isn't.",,,
Jeff Storer,@614Storer,2021-01-26T23:04:43.000Z,"Jeff Storer
@614Storer
·
Jan 27, 2021My pillow might be out of money after dominion beats the stuffing out of it.
1
7
31",1,7,31
Katnmouse,@katnmouselove,2021-01-26T23:03:36.000Z,"Katnmouse
@katnmouselove
·
Jan 27, 2021Replying to 
@JuddLegum
 @Allstate
 and 9 others
These companies realize what a threat the traitors GOP are and are starving them of oxygen. We need them all to go
1",,,1
Sue Stroud Feb 1st Spoutible.com,@suestroud,2021-01-26T23:03:11.000Z,"Sue Stroud Feb 1st Spoutible.com
@suestroud
·
Jan 27, 2021Replying to 
@JuddLegum
 @Allstate
 and 9 others
All these companies need to put the pressure on their beneficiaries to find trump guilty & hold him & all the rest accountable including prison time.
1",,,1
Candace Brown,@CandaceKBrown,2021-01-26T23:03:00.000Z,"Candace Brown
@CandaceKBrown
·
Jan 27, 2021Replying to 
@JuddLegum
 @Allstate
 and 9 others
So, #SeditionHasConsequences. Good to know.",,,
The Deacon,@JohnnyNewmar,2021-01-26T23:02:07.000Z,"The Deacon
@JohnnyNewmar
·
Jan 27, 2021Replying to 
@JuddLegum
 @Allstate
 and 9 others
I hope it had to do with that 55-45 vote but I doubt it",,,
jb,@Jb761696436949,2021-01-26T23:01:38.000Z,"jb
@Jb761696436949
·
Jan 27, 2021Replying to 
@JuddLegum
 @Allstate
 and 9 others
Maybe they'll continue to withhold donations to the senators that don't vote for impeachment",,,
DD,@Silvergt,2021-01-26T23:00:54.000Z,"DD
@Silvergt
·
Jan 27, 2021Replying to 
@JuddLegum
 @Allstate
 and 9 others
Yes!",,,
Lisa (my body my choice) Joseph,@Lisa_Joseph13,2021-01-26T22:59:54.000Z,"Lisa (my body my choice) Joseph
@Lisa_Joseph13
·
Jan 26, 2021Replying to 
@JuddLegum
 @Allstate
 and 9 others
Bravo",,,
hmmmm,@nothankyou01,2021-01-26T22:59:38.000Z,"hmmmm
@nothankyou01
·
Jan 26, 2021Replying to 
@JuddLegum
 @Allstate
 and 9 others
Our democracy thanks these companies!",,,
TinaB,@TinaBPlatt1,2021-01-26T22:59:28.000Z,"TinaB
@TinaBPlatt1
·
Jan 26, 2021Replying to 
@JuddLegum
 @Allstate
 and 9 others
Now they need to stop funding the Republicans who refuse to convict trump.",,,
kirk kuroiwa,@KirkKuroiwa,2021-01-26T22:58:34.000Z,"kirk kuroiwa
@KirkKuroiwa
·
Jan 26, 2021Replying to 
@JuddLegum
 @Allstate
 and 9 others
I’ve been an Allstate policy holder for 25 years.  Shopped for a new company yesterday, but based on this news I’ll be a customer for 25 more. My thanks to all these businesses supporting democracy!
2",,,2
Bill Hill,@OzarkGraphic,2021-01-26T22:58:02.000Z,"Bill Hill
@OzarkGraphic
·
Jan 26, 2021Replying to 
@JuddLegum
 @Allstate
 and 9 others
How about Charles Schwab? Look him up. As an individual, he was donating directly to trumps legal defense a while back. Per FEC.
2",,,2
Debra Connors,@DebraConnors1,2021-01-26T22:57:45.000Z,"Debra Connors
@DebraConnors1
·
Jan 26, 2021Replying to 
@JuddLegum
 @Allstate
 and 9 others
@JuddLegum
 ...... you were retweeted by 
@TheRickWilson
 woohoo! Way to go.
1",,,1
kate london,@thekatelondon,2021-01-26T22:55:26.000Z,"kate london
@thekatelondon
·
Jan 26, 2021Replying to 
@TheRickWilson
thank you 
@AllState
@PGE4Me
 (PG&E)
@kraftheinzco
@PSEGNews
 
@Ebay
@GeneralMills
@QurateRetailGrp
@TheAESCorp
@NewmontCorp",,,
MissSeñorita,@mcpeg30904,2021-01-26T22:54:21.000Z,"MissSeñorita
@mcpeg30904
·
Jan 26, 2021Replying to 
@JuddLegum
 @Allstate
 and 9 others
Thank you Corporate America- for standing up to these charlatans who would subvert our free and fair election for their own gain!",,,
Dr. Anne Boleyn,@AnneBoleynVIII,2021-01-26T22:53:57.000Z,"Dr. Anne Boleyn
@AnneBoleynVIII
·
Jan 26, 2021Replying to 
@JuddLegum
 @Allstate
 and 9 others
Excellent.",,,
Ace3184,@Ace31841,2021-01-26T22:53:07.000Z,"Ace3184
@Ace31841
·
Jan 26, 2021Replying to 
@JuddLegum
 @Allstate
 and 9 others
@TMobile
 when are you going to join this list??",,,
Brent Kirkman,@KirkmanBrent,2021-01-26T22:52:02.000Z,"Brent Kirkman
@KirkmanBrent
·
Jan 26, 2021Replying to 
@JuddLegum
 @valeries86
 and 10 others
That's great news! I sure am glad that somebody is holding them accountable. Bravo for these companies.
1
5",,1,5
Maggie VA,@MaggieVA44,2021-01-26T22:51:57.000Z,"Maggie VA
@MaggieVA44
·
Jan 26, 2021Replying to 
@JuddLegum
 @Allstate
 and 9 others
Thanks to all. Others who donate will be boycotted!!",,,
Lois Eiler,@LoisEiler,2021-01-26T22:51:40.000Z,"Lois Eiler
@LoisEiler
·
Jan 26, 2021Replying to 
@JuddLegum
 @Allstate
 and 9 others
Thank YOU to all corporations that stand for our DEMOCRACY!!!!",,,
Tina blue dot in red state,@tq12345,2021-01-26T22:51:29.000Z,"Tina blue dot in red state
@tq12345
·
Jan 26, 2021Replying to 
@BornResister
 @Swisher3333
 and 11 others
Me too. I don’t think we can successfully carry on our democracy if only one of the 2 major parties actually believes in democracy. As Democrats , we can never lose another election because R’s are saying overturning a free & fair election is cool with them!
2
1
4",2,1,4
ChrisC,@chercheusec,2021-01-26T22:50:30.000Z,"ChrisC
@chercheusec
·
Jan 26, 2021Replying to 
@JuddLegum
 @Allstate
 and 9 others
Thanks companies",,,
Jack #FBResist I Stand with Biden,@BlackBag1,2021-01-26T22:49:02.000Z,"Jack #FBResist I Stand with Biden
@BlackBag1
·
Jan 26, 2021Replying to 
@JuddLegum
 @Allstate
 and 9 others
Has American Family Insurance signed on yet?
2",,,2
Ewan Ross,@ewanrross,2021-01-26T22:47:32.000Z,"Ewan Ross
@ewanrross
·
Jan 26, 2021Replying to 
@JuddLegum
 @Allstate
 and 9 others
We really need them to withhold funding for anyone opposing censure of the ringleaders of this little attempt to end democracy in the US.",,,
