User,Handle,PostDate,TweetText,ReplyCount,RetweetCount,LikeCount
RH Matin,@exclusiverh,2022-03-16T16:32:51.000Z,"RH Matin
@exclusiverh
·
Mar 16, 2022@SchneiderNA
, 
@SCOR_SE
, 
@seqens_group
, 
@Siemens_France
, 
@SNCF
, 
@TotalEnergies
, 
@Veolia
, 
@VolvoTrucksFR
, 
@RenaultTrucksCo
 2/2",,,
Iry,@Iry,2022-03-16T15:56:16.000Z,"Iry
@Iry
·
Mar 16, 2022Replying to 
@MickaCorreia
 and 
@TotalEnergies
Collectif Ibiza qui démontre surtout sa totale IMBÉCILITÉ...
Et derrière ce collectif se cache des guignols d'EELV IDF ...",,,
VS215,@MStevarzec,2022-03-16T15:49:36.000Z,"VS215
@MStevarzec
·
Mar 16, 2022Replying to 
@LaureClosier
 and 
@TotalEnergies
Il a dit que Total se St engagé à aller au delà de la remise de 15 centimes
1",1,,
Zay Uma,@ZayUma,2022-03-16T15:46:36.000Z,"Zay Uma
@ZayUma
·
Mar 16, 2022Ukraine – Le PDG de TotalEnergies dit avoir du mal à trouver le sommeil en pensant aux enfants de ses actionn aires
raimanet.wordpress.com
Ukraine – Le PDG de TotalEnergies dit avoir du mal à trouver le sommeil en pensant aux enfants de...
Вечная Россия mafia secret societies 230 ans et 219 guerres Naomi Klein censure subjective",,,
Soulmate,@Kenan_L,2022-03-16T15:10:17.000Z,"Soulmate
@Kenan_L
·
Mar 16, 2022TotalEnergies avait tout misé sur la Syrie, la Birmanie et la Russie. Va falloir se tourner vers le Soudan et la Somalie pour s'allier avec des régimes pourris.
TotalPourriture
Le Gorafi
@le_gorafi
·
Mar 16, 2022
Ukraine – Le PDG de TotalEnergies dit avoir du mal à trouver le sommeil en pensant aux enfants de ses actionnaires - https://legorafi.fr/2022/03/16/ukraine-le-pdg-de-totalenergies-dit-avoir-du-mal-a-trouver-le-sommeil-en-pensant-aux-enfants-de-ses-actionnaires/…",,,
TotalEnergies,@TotalEnergies,2022-03-16T14:50:56.000Z,"TotalEnergies
@TotalEnergies
·
Mar 16, 2022Replying to 
@F51Pilou
1/2 TotalEnergies investi également dans le développement de l’éolien flottant, ce qui permet de placer les éoliennes loin des côtes, sans se soucier de la profondeur marine. Nous continuons de renforcer nos positions sur ce secteur dont nous souhaitons être leaders mondiaux.
1",1,,
Manès,@ManesNadel,2022-03-16T14:34:07.000Z,"Manès
@ManesNadel
·
Mar 16, 20224 de faire peser ses échecs politiques sur les individus, en les poussant à ""Résilier [leur] contrat TotalEnergies"" pour que ""Total perde [...] beaucoup d'argent et doive nous prendre au sérieux"".
1",1,,
TotalEnergies,@TotalEnergies,2022-03-16T14:30:36.000Z,"TotalEnergies
@TotalEnergies
·
Mar 16, 2022Replying to 
@GT18788368
1/2 TotalEnergies investi dans le développement de l’éolien flottant, ce qui permet de placer les éoliennes loin des côtes, sans se soucier de la profondeur marine. Nous continuons de renforcer nos positions sur ce secteur dont nous souhaitons être leaders mondiaux.
1",1,,
Yog-Sothoth 59,@YogSothoth59,2022-03-16T14:02:48.000Z,"Yog-Sothoth 59
@YogSothoth59
·
Mar 16, 2022Replying to 
@UkraineStand
 and 
@TotalEnergies
Quelle bande de branleurs. On sait que les ONG travaillent pour les USA et contre l'europe, ca se voit de plus en plus.
1",1,,
TotalEnergies,@TotalEnergies,2022-03-16T14:01:58.000Z,"TotalEnergies
@TotalEnergies
·
Mar 16, 2022Replying to 
@crypto_kp3rv1
1/2 Aujourd’hui, entre 90 et 95% d’une éolienne se recyclent. Les parties métalliques, comme le mât, ont une valeur marchande non négligeable. Le béton armé est aussi valorisé dans le secteur de la construction. Seules les pales des éoliennes sont plus diﬃciles à recycler.
2",2,,
digmasins.d,@DigmasinsD,2022-03-16T13:51:24.000Z,"digmasins.d
@DigmasinsD
·
Mar 16, 2022le_gorafi: Ukraine – Le PDG de TotalEnergies dit avoir du mal à trouver le sommeil en pensant aux enfants de ses actionnaires - https://legorafi.fr/2022/03/16/ukraine-le-pdg-de-totalenergies-dit-avoir-du-mal-a-trouver-le-sommeil-en-pensant-aux-enfants-de-ses-actionnaires/… https://ift.tt/S2NegLl
legorafi.fr
Ukraine – Le PDG de TotalEnergies dit avoir du mal à trouver le sommeil en pensant aux enfants de...
Dans un communiqué adressé aux employés de TotalEnergie, Patrick Pouyanné exprime son malaise face au dilemme posé par un éventuel retrait de Russie. « Avant d’être le PDG d'une entreprise du CAC 40,...",,,
Le Gorafi,@le_gorafi,2022-03-16T13:29:49.000Z,"Le Gorafi
@le_gorafi
·
Mar 16, 2022Ukraine – Le PDG de TotalEnergies dit avoir du mal à trouver le sommeil en pensant aux enfants de ses actionnaires -
legorafi.fr
Ukraine – Le PDG de TotalEnergies dit avoir du mal à trouver le sommeil en pensant aux enfants de...
Dans un communiqué adressé aux employés de TotalEnergie, Patrick Pouyanné exprime son malaise face au dilemme posé par un éventuel retrait de Russie. « Avant d’être le PDG d'une entreprise du CAC 40,...
7
92
488",7,92,488
EnergieNews,@EnergiesNews,2022-03-16T13:20:47.000Z,"EnergieNews
@EnergiesNews
·
Mar 16, 2022. 
@greenpeacefr
 et Les 
@amisdelaterre
 ont adressé un courrier au géant pétrolier le mettant en demeure de cesser ses activités en #Russie à la suite de l'invasion de l'#Ukraine 

#TotalEnergies 

 https://lesechos.fr/industrie-services/energie-environnement/des-ong-demandent-le-depart-de-totalenergies-de-la-russie-1393591…",,,
Edina Ifticene,@Edina_Ifticene,2022-03-16T12:58:22.000Z,"Edina Ifticene
@Edina_Ifticene
·
Mar 16, 2022Après 20 jours de guerre, 
@TotalEnergies
 continue ses activités en Russie https://vert.eco/articles/apres-20-jours-de-guerre-totalenergies-continue-ses-activites-en-russie… via 
@Vert_le_media
vert.eco
Après vingt jours de guerre, TotalEnergies continue ses activités en Russie
Toujours actif en Russie malgré le retrait de la plupart des entreprises occidentales, le groupe pétrolier français TotalEnergies est de plus en plus sous pression pour faire ses valises.
6
6",,6,6
Charlotte LE GAVRIAN,@legavric,2022-03-16T12:13:02.000Z,"Charlotte LE GAVRIAN
@legavric
·
Mar 16, 2022Replying to 
@IE_HSK
 @afpfr
 and 
@TotalEnergies
je crois que l'on a pas besoin de leçons de #démocratie de votre part. 

il se trouve que les français pratiquent la #liberté depuis 1789 avec plus ou moins d'#égalité et de #fraternité
mais on sait où sont nos #valeurs et ce qu'il faut #défendre",,,
vert,@Vert_le_media,2022-03-16T12:00:09.000Z,"vert
@Vert_le_media
·
Mar 16, 202220 jours après le début de la guerre en Ukraine, TotalEnergies est toujours actif en Russie. Le groupe pétrolier français est de plus en plus sous pression pour faire ses valises.
vert.eco
Après vingt jours de guerre, TotalEnergies continue ses activités en Russie
Toujours actif en Russie malgré le retrait de la plupart des entreprises occidentales, le groupe pétrolier français TotalEnergies est de plus en plus sous pression pour faire ses valises.
1
4
9",1,4,9
Marianne,@MarianneleMag,2022-03-16T12:00:06.000Z,"Marianne
@MarianneleMag
·
Mar 16, 2022TotalEnergies maintient pour l’heure ses activités en Russie. Le géant pétrolier peut compter sur le soutien de l’exécutif, qui a salué son anticipation dans l’application des sanctions européennes à l’égard du Kremlin.
marianne.net
Accusé de ""crimes de guerre"" par Jadot, Total reste en Russie avec l’aval de l’exécutif
Contrairement à son concurrent britannique Shell, TotalEnergies maintient pour l’heure ses activités en Russie. Cible de vives critiques d’ONG et du candidat écologiste à la présidentielle Yannick...
1
7
5",1,7,5
Le Monde de L'Énergie,@lemondelenergie,2022-03-16T11:50:01.000Z,"Le Monde de L'Énergie
@lemondelenergie
·
Mar 16, 2022#TotalEnergies se retirera de #Birmanie sans ""aucune compensation""

#Myanmar 

          https://wp.me/p8eQBQ-17Ao
GIF
ALT
2",,2,
Nour Durand-Raucher,@NourCharonne,2022-03-16T11:16:04.000Z,"Nour Durand-Raucher
@NourCharonne
·
Mar 16, 2022Hier le collectif Ibiza a interrompu le PDG du groupe Total alors qu'il intervenait sur l'Europe Verte. Non au greenwashing, encore plus inacceptable avec la guerre en Ukraine.
Paix Climat Même Combat 
@TotalEnergies
 doit cesser ses investissements en Russie
La vidéo 
Le HuffPost
@LeHuffPost
·
Mar 15, 2022
Ce colloque avec le patron de Total perturbé au son de l'hymne ukrainien https://huffingtonpost.fr/entry/laudition-du-patron-de-total-pour-une-europe-verte-perturbee-au-son-de-lhymne-ukrainien_fr_6230bf56e4b0d1329e8b8932?utm_term=Autofeed&utm_medium=Social&utm_source=Twitter#Echobox=1647366725…
1
11
39",1,11,39
DON QUICHOTTE,@QuichanoAlonso,2022-03-16T11:10:23.000Z,"DON QUICHOTTE
@QuichanoAlonso
·
Mar 16, 2022Replying to 
@tcabarrus
La meilleure option reste de stopper nos importations de gaz et de pétrole depuis la #Russie et de demander à #TotalEnergies d’arrêter ses activités là-bas. Stopper les exportations de sacs à mains et de chaussures c’est bien mais léger quand même non ? #StandWithUkraine #Ukraine
1",,,1
SARMaud,@MaudOyonarte,2022-03-16T10:50:12.000Z,"SARMaud
@MaudOyonarte
·
Mar 16, 2022Church of England, l'un des plus gros actionnaires de 
@TotalEnergies
, demande à l'entreprise de se retirer de #Russie sous peine de remettre en cause leur actionnariat (cheh!)
leaderpost.com
Church of England funds press TotalEnergies to exit Russia
4",,,4
InvestSteve,@invest_steve,2022-03-16T10:08:43.000Z,"InvestSteve
@invest_steve
·
Mar 16, 2022https://investir.lesechos.fr/actions/actualites/totalenergies-met-en-oeuvre-son-retrait-de-birmanie-2007491.php…
Harcelé au sujet de la Russie, Total concrétise ses annonces au sujet de la Birmanie. Qui comblera le vide ? Qui l’a suscité ?
#TotalEnergies #Birmanie #ESG #guerreéconomique
investir.lesechos.fr
TotalEnergies met en oeuvre son retrait de Birmanie
PARIS (Agefi-Dow Jones)--TotalEnergies a annoncé mercredi mettre en oeuvre son retrait du champ de Yadana et de la société de transport de gaz MGTC en Birmanie, à la fois comme opérateur et comme...",,,
Marie Green,@greenmama64,2022-03-16T07:52:50.000Z,"Marie Green
@greenmama64
·
Mar 16, 2022Yannick Jadot est un candidat qui a vite dénoncé le cynisme de TotalEnergies qui met ses profits avant tout. Total doit quitter la Russie et reverser ses profits pr compenser la hausse des factures de l'énergie pour les ménages les + modestes.  #ParlonsClimat #FaceÀLaGuerreTF1",,,
Flash Alert,@FlashAlert_me,2022-03-16T07:34:41.000Z,"Flash Alert
@FlashAlert_me
·
Mar 16, 2022$TTE [15s. delayed]: Issued Press Release on March 16, 03:29:00: TotalEnergies SE UK Regulatory Announcement: TotalEnergies Implements Its Responsible Withdrawal From Myanmar https://s.flashalert.me/MJYl3",,,
Latest News from Business Wire,@NewsFromBW,2022-03-16T07:34:02.000Z,"Latest News from Business Wire
@NewsFromBW
·
Mar 16, 2022TotalEnergies SE UK Regulatory Announcement: TotalEnergies Implements Its Responsible Withdrawal From Myanmar http://dlvr.it/SLn4jh",,,
Amé Lie,@ame_litte,2022-03-16T00:14:58.000Z,"Amé Lie
@ame_litte
·
Mar 16, 2022Replying to 
@Edina_Ifticene
 and 
@TotalEnergies
Et pour l’Arabie Saoudite vous leur envoyez une lettre de remerciement ? Vous savez ce beau pays où on décapite ses opposants, ou les femmes sont des esclaves et qui bombarde le Yémen  ?
totalenergies.com
TotalEnergies TotalEnergies en Arabie saoudite
Nous sommes présents en Arabie saoudite depuis 1974, principalement dans le raffinage et de la pétrochimie. L’Arabie saoudite est pour nous un partenaire privilégié. Avec Saudi Aramco, nous sommes...",,,
Victor de Nikita,@dd2lion,2022-03-15T22:23:02.000Z,"Victor de Nikita
@dd2lion
·
Mar 15, 2022Replying to 
@VeroniqueMaurus
 and 
@Dechiffrages
Heureusement Totalenergies prend grand soin de son partenaire russe et pourrait être autorisée à forer si elle continue à bien se tenir.
1
3",,1,3
AutoRacing1.com,@AutoRacing1,2022-03-15T22:10:42.000Z,"AutoRacing1.com
@AutoRacing1
·
Mar 15, 2022WEC: TotalEnergies debuts first renewable fuel - https://autoracing1.com/pl/361357
As the official fuel supplier of the FIA World Endurance Championship (WEC), TotalEnergies will provide the first 100% renewable fuel to be used by all competitors in an elite international motorsport se...",,,
burle phi,@burlephi,2022-03-15T21:51:46.000Z,"burle phi
@burlephi
·
Mar 15, 2022Replying to 
@NicolasMiguet
 @HebdoBourseplus
 and 
@TotalEnergies
Si Total sort de Russie, une société pétroliere chinoise prendra la relève.  Son pétrole sera utilisé dans l'industrie chinoise, qui revendra ses produits aux européens.
2",,2,
burle phi,@burlephi,2022-03-15T21:49:59.000Z,"burle phi
@burlephi
·
Mar 15, 2022Replying to 
@HRichet
 @Pauline_RF
 and 
@TotalEnergies
Si Total sort de Russie, une société pétroliere chinoise prendra la relève.  Son pétrole sera utilisé dans l'industrie chinoise, qui revendra ses produits aux européens.
1
3",1,,3
Agathe Pettri,@IE_HSK,2022-03-15T21:06:10.000Z,"Agathe Pettri
@IE_HSK
·
Mar 15, 2022Replying to 
@afpfr
Le PDG 
@TotalEnergies
 a été agressé par des militants Ibiza (amoureux de M. Blanquer) /EELV pendant son intervention sur énergies vertes à La Sorbonne auj,
parce que #Total décide TRÈS justement de maintenir ses activités en Russie.
Époque de Gardes rouges de Mao en #France .
1",1,,
Stéphane Meriau,@SMeriau,2022-03-15T20:55:35.000Z,"Stéphane Meriau
@SMeriau
·
Mar 15, 2022Replying to 
@SebastienM
#totalenergies doit cesser ses activités en #Russie, car il se rend complice des actions de Poutine
change.org
Signez la pétition
STOP aux affaires de Total en Russie
2",,,2
camille,@camant06,2022-03-15T20:51:14.000Z,"camille
@camant06
·
Mar 15, 2022La décision de 
@TotalEnergies
 de poursuivre ses activités en Russie est scandaleuse. La multinationale choisit de faire passer ses profits avant nos vies. Que fait le gouvernement français ? #LaHonteTotal
greenpeace.fr
STOP Projets Pétroliers et Gaziers - Signez Maintenant La Pétition !
Ils détruisent la nature, violent les droits humains et sont en grande partie responsables des émissions de gaz à effets de serre. Les nouveaux projets pétroliers et gaziers doivent être stoppés !...",,,
Dum Dum,@Firecorrupt,2022-03-15T19:53:11.000Z,"Dum Dum
@Firecorrupt
·
Mar 15, 2022Replying to 
@350France
 and 
@TotalEnergies
Les Tanzaniens et les Ougandais ne sont pas d’accord avec vous. Sous prétexte que l’Occident pollue, nous devons limiter les pays émergents à se développer… Pas si simple …",,,
Agathe Pettri,@IE_HSK,2022-03-15T19:01:36.000Z,"Agathe Pettri
@IE_HSK
·
Mar 15, 2022Patrick Pouyanné, PDG 
@TotalEnergies
 agressé par des militants Ibiza (amoureux de M. Blanquer)/EELV pendant son intervention sur énergies vertes à la Sorbonne.
Parce que #Total décide TRÈS justement de maintenir ses activités en Russie.
Époque de Gardes rouges de Mao en #France
1",,1,
▬𝐐𝐔𝐈𝐍▬,@GQuintinB,2022-03-15T16:43:15.000Z,"▬𝐐𝐔𝐈𝐍▬
@GQuintinB
·
Mar 15, 2022Greenpeace Francia y la sección local de Amigos de la Tierra han amenazado a TotalEnergies con interponer una demanda si la gran empresa no se retira de Rusia, según ha informado Reuters.
(F:
@OilandEnergy
)
OilPrice.com
@OilandEnergy
·
Mar 15, 2022
Greenpeace France and the local chapter of Friends of the Earth have threatened TotalEnergies with a lawsuit if the supermajor does not pull out from Russia, Reuters has reported, citing a letter by the two non-governmental organizations to TotalEnergies'

https://oilprice.com/Latest-Energy-News/World-News/NGOs-Threaten-To-Sue-TotalEnergies-If-It-Doesnt-Exit-Russia.html…",,,
Zay Uma,@ZayUma,2022-03-15T14:51:32.000Z,"Zay Uma
@ZayUma
·
Mar 15, 2022Ukraine: impossible de se passer du gaz russe aujourd’hui, selon Pouyanné (TotalEnergies)
raimanet.wordpress.com
Ukraine: impossible de se passer du gaz russe aujourd’hui, selon Pouyanné (TotalEnergies)
Вечная Россия mafia secret societies 230 ans et 219 guerres Naomi Klein censure subjective",,,
TotalEnergies,@TotalEnergies,2022-03-15T14:43:34.000Z,"TotalEnergies
@TotalEnergies
·
Mar 15, 2022Replying to 
@FlorenceGanesha
1/2 Aujourd’hui, entre 90 et 95% d’une éolienne se recyclent. Les parties métalliques, comme le mât, ont une valeur marchande non négligeable. Le béton armé est aussi valorisé dans le secteur de la construction. Seules les pales des éoliennes sont plus diﬃciles à recycler.
1",1,,
OTRE,@_OTRE_,2022-03-15T14:30:02.000Z,"OTRE
@_OTRE_
·
Mar 15, 2022 L'accord 
@totalenergies
/
@_otre_
 change de périmètre

 Afin d’accompagner au mieux ses adhérents dans leur stratégie de #décarbonation, l’accord #Total change de périmètre et prend en compte les énergies et non plus seulement les #carburants

#OTREnews
otre.org
L’accord Total/OTRE change de périmètre
Depuis le mois de janvier et afin d’accompagner au mieux ses adhérents dans leur stratégie de décarbonation, l’accord Total change de périmètre et prend en compte les énergies et non plus seulement...
2
3",,2,3
Adrien Montagut,@AdrienMontagut,2022-03-15T14:24:37.000Z,"Adrien Montagut
@AdrienMontagut
·
Mar 15, 2022A défaut de consigne claire du 
@gouvernementFR
 les 
@amisdelaterre
 et 
@greenpeacefr
 mettent en demeure 
@TotalEnergies
 pour que le groupe sorte de ses filiales en Russie !!
Les Amis de la Terre FR
@amisdelaterre
·
Mar 15, 2022
Les @amisdelaterre et @greenpeacefr mettent @TotalEnergies en demeure de cesser dans les plus brefs délais ses activités susceptibles de financer la guerre menée par la Russie en Ukraine

https://amisdelaterre.org/total-mis-en-demeure-de-quitter-la-russie/…
Show this thread
1
5",,1,5
TotalEnergies,@TotalEnergies,2022-03-15T14:23:55.000Z,"TotalEnergies
@TotalEnergies
·
Mar 15, 2022Replying to 
@TotalEnergies
 and 
@christolguy
2/2 Aujourd’hui, entre 90 et 95% d’une éolienne se recyclent. Les parties métalliques, comme le mât, ont une valeur marchande non négligeable. Le béton armé est aussi valorisé dans le secteur de la construction. Seules les pales des éoliennes sont plus diﬃciles à recycler.",,,
TotalEnergies,@TotalEnergies,2022-03-15T14:02:47.000Z,"TotalEnergies
@TotalEnergies
·
Mar 15, 2022Replying to 
@mioliocliogo
Entre 90 et 95% d’une éolienne se recyclent. Seules les pales des éoliennes sont plus diﬃciles à recycler. Elles peuvent tout de même être broyées et valorisées comme combustibles ou être utilisées dans la fabrication de mobilier urbain.",,,
ChartMill,@ChartMill,2022-03-15T13:46:00.000Z,"ChartMill
@ChartMill
·
Mar 15, 2022$TTE.PA was analyzed by 30 analysts. The buy consensus is at 80%. So analysts seem to be mildly confident about ... https://chartmill.com/stock/analyzer/stock/TTE.PA?view=analyst-ratings&utm_source=twitterEU&utm_medium=ANALYST&utm_content=TTE.PA&utm_campaign=social_tracking… #ChartMill #TotalEnergiesSE #TTE #EuronextParis-Matif",,,
Alfons López Tena,@alfonslopeztena,2022-03-15T13:18:27.000Z,"Alfons López Tena
@alfonslopeztena
·
Mar 15, 2022Rester en Russie, le pari contesté de 
@TotalEnergies
. La Russie ne représente que 3 % à 5 % des revenus du groupe, mais 30 % de sa production de gaz et 40 % de ses réserves, et l’entreprise a tissé de très forts liens avec des oligarques proches de Poutine
lemonde.fr
Rester en Russie, le pari contesté de TotalEnergies
« De l’eldorado au bourbier, l’aventure russe des grands groupes français » (2/5). Si les autres majors ont annoncé leur départ de Russie, l’entreprise dirigée par Patrick Pouyanné reste dans le...
10
14",,10,14
gannnesh,@gannnesh,2022-03-15T12:53:30.000Z,"gannnesh
@gannnesh
·
Mar 15, 2022Replying to 
@BFMTV
(Sauf demander à 
@TotalEnergies
 d’arrêter ses activités en Russie.)",,,
Clara Gonzales,@Claranote,2022-03-15T12:43:21.000Z,"Clara Gonzales
@Claranote
·
Mar 15, 2022TotalEnergies n’a plus le choix : si elle ne veut pas contribuer à la politique dévastatrice de Vladimir Poutine, elle doit mettre un terme au plus vite à ses intérêts dans le secteur pétro-gazier russe.
reuters.com
French NGOs threaten court action unless TotalEnergies leaves Russia
Two leading French NGOs plan to take legal action against TotalEnergies over possible human rights abuses unless it cuts its business ties with Russia following the country's invasion of Ukraine,...
1
2
4",1,2,4
Clara Gonzales,@Claranote,2022-03-15T12:43:20.000Z,"Clara Gonzales
@Claranote
·
Mar 15, 2022Cette position est manifestement incompatible avec ses obligations de vigilance et de prudence qui commandent à TotalEnergies de prévenir toute atteinte grave aux droits humains et aux libertés fondamentales, que ce soit en France ou à l’étranger.
1
1
5",1,1,5
Clara Gonzales,@Claranote,2022-03-15T12:43:19.000Z,"Clara Gonzales
@Claranote
·
Mar 15, 2022En maintenant ces relations avec Novatek et ses investissements dans les projets pétro-gaziers russes, TotalEnergies ne peut ignorer qu’elle risque de contribuer à financer l’effort de guerre du Kremlin et, partant, aux violations des droits humains associées.
1
1
4",1,1,4
