User,Handle,PostDate,TweetText,ReplyCount,RetweetCount,LikeCount
christine tumminello,@christinetummin,2022-05-29T06:08:03.000Z,"christine tumminello
@christinetummin
·
May 29, 2022Replying to 
@Kangaroo_Court
@Kangaroo_Court
 Are you able to follow up on the helium windfall of ConocoPhillips? Ref: Collaery, 'Oil Under Troubled Water', p.234.",,,
Jannatul Lota,@jannatul_lota,2022-05-29T04:21:55.000Z,"Jannatul Lota
@jannatul_lota
·
May 29, 2022",,,
UnbearablyCognizant,@walkertxrascal,2022-05-29T03:04:01.000Z,"UnbearablyCognizant
@walkertxrascal
·
May 29, 2022Ryan Lance is the C.E.O. of 
@conocophillips
 who makes 30 million a year in compensation for his outstanding job of bleeding american wallets dry. 
Largest shareholders? 
No surprise, it's again 
@Vanguard_Group
 
Ssga funds
@BlackRock
1",1,,
Rania Sy,@RaniaSy22232486,2022-05-29T01:33:39.000Z,"Rania Sy
@RaniaSy22232486
·
May 29, 2022...",,,
ₘ.ₐ. ₗₐₚᵢₙₛₖᵢ,@Empressmish13,2022-05-28T22:22:06.000Z,"ₘ.ₐ. ₗₐₚᵢₙₛₖᵢ
@Empressmish13
·
May 29, 2022Replying to 
@RepStefanik
Wrong.
#StopPriceGouging #CorporateGreed
@exxonmobil
 @Shell
 @conocophillips
 @bp_America
 @WeAreOxy
 @Chevron
 @APIenergy
 @DevonEnergy
 @MarathonOil
 @ParPacific
 @DelekUSHoldings
 @PXDtweets
 @SinclairOilCorp
 @EOG_news
4
9",,4,9
Wilder Institute,@WilderInstitute,2022-05-28T16:30:07.000Z,"Wilder Institute
@WilderInstitute
·
May 28, 2022Three whoops for these beautiful and resilient birds on #WhoopingCraneDay!  

We are supporting whooping crane recovery through our conservation breeding program, proudly sponsored by 
@conocophillips
.  

Celebrate these birds with us! https://wilderinstitute.org
2
1
22",2,1,22
Calgary Zoo,@calgaryzoo,2022-05-28T15:00:00.000Z,"Calgary Zoo
@calgaryzoo
·
May 28, 2022Whoop whoop, it's #WhoopingCraneDay!  

We're supporting whooping crane recovery through our conservation breeding program, proudly sponsored by 
@conocophillips
 .   

Celebrate these iconic birds with us! 
@WilderInstitute
6
38",,6,38
pblitt needs coffee,@TPLgames,2022-05-28T12:26:37.000Z,"pblitt needs coffee
@TPLgames
·
May 28, 2022Replying to 
@RepAndyBiggsAZ
Kindly direct your remarks to 
@exxonmobil
 @Chevron
 and 
@conocophillips
.",,,
RedLightRita Post:https://post.news/ritamcredlight,@RitaMcRedLight,2022-05-28T11:26:24.000Z,"RedLightRita Post:https://post.news/ritamcredlight
@RitaMcRedLight
·
May 28, 2022Replying to 
@NewYorker
""In the first three months of 2022, ExxonMobil pocketed $5.5 billion after taxes; Chevron gained $6.3 billion; and ConocoPhillips made $5.8 billion.""

#greed
1
1",,1,1
секретарь-референт,@Zihad94421242,2022-05-28T08:15:22.000Z,"секретарь-референт
@Zihad94421242
·
May 28, 2022Good event",,,
Jannatul Lota,@jannatul_lota,2022-05-28T06:07:23.000Z,"Jannatul Lota
@jannatul_lota
·
May 28, 2022",,,
Tubby,@vegetablesgooff,2022-05-28T05:57:29.000Z,"Tubby
@vegetablesgooff
·
May 28, 2022Replying to 
@vegetablesgooff
 @simonahac
 and 4 others
Context:
abc.net.au
Papadopoulos and Downer tell us about the drink date that started the Mueller investigation
It was a single drink in a London wine bar that tipped investigators to a possible connection between Donald Trump's campaign and Russia. For the first time, both men give their accounts of the...",,,
James Diego Marchetti,@diegodoesdo,2022-05-28T05:57:00.000Z,"James Diego Marchetti
@diegodoesdo
·
May 28, 2022“In addition to these unconventional plays, the wells penetrated three conventional plays. The Brookian turbidite fan play is productive at the ConocoPhillips-operated Meltwater Field, located west of Great Bear’s acreage…” #panr $panr
1
1
3",1,1,3
Tubby,@vegetablesgooff,2022-05-28T05:56:25.000Z,"Tubby
@vegetablesgooff
·
May 28, 2022Replying to 
@simonahac
 @vmp9
 and 3 others
Q2: has anyone asked you about that 2016 Papadopoulos meeting recently?
1",1,,
Samantha T,@SamT57498755,2022-05-28T05:51:41.000Z,"Samantha T
@SamT57498755
·
May 28, 2022Replying to 
@simonahac
 @vmp9
 and 3 others
Let the retrospect be very retro.
GIF
ALT",,,
Lorraine Kinsman,@LorraineKinsman,2022-05-28T04:35:11.000Z,"Lorraine Kinsman
@LorraineKinsman
·
May 28, 2022We appreciate 
@conocophillips
 - and the teachers who spearheaded this work in our school - Mrs. Cox, ms. Disher & Mrs. Campbell
Natalie Cox
@mrscoxsklass
·
May 28, 2022
Huge thanks to @conocophillips for funding our #DesigntheShift work @EricHarvieSchl Over $1000 for these amazing solar vehicle kits from https://sunwindsolar.com The students loved every minute of this building/learning experience!  #Wearecbe @Lturner89538456 Watch Here!
1
9",,1,9
Natalie Cox,@mrscoxsklass,2022-05-28T04:25:29.000Z,"Natalie Cox
@mrscoxsklass
·
May 28, 2022Huge thanks to 
@conocophillips
 for funding our #DesigntheShift work @EricHarvieSchl Over $1000 for these amazing solar vehicle kits from https://sunwindsolar.com The students loved every minute of this building/learning experience!  #Wearecbe 
@Lturner89538456
 Watch Here!
5
9",,5,9
ₘ.ₐ. ₗₐₚᵢₙₛₖᵢ,@Empressmish13,2022-05-27T21:14:22.000Z,"ₘ.ₐ. ₗₐₚᵢₙₛₖᵢ
@Empressmish13
·
May 27, 2022Replying to 
@WaysandMeansGOP
#StopPriceGouging #CorporateGreed
@exxonmobil
 @Shell
 @conocophillips
 @bp_America
 @WeAreOxy
 @Chevron
 @APIenergy
 @DevonEnergy
 @MarathonOil
 @ParPacific
 @DelekUSHoldings
 @PXDtweets
 @SinclairOilCorp
 @EOG_news",,,
ₘ.ₐ. ₗₐₚᵢₙₛₖᵢ,@Empressmish13,2022-05-27T21:12:42.000Z,"ₘ.ₐ. ₗₐₚᵢₙₛₖᵢ
@Empressmish13
·
May 27, 2022Replying to 
@RepStefanik
If only the POTUS actually did control the price of gas.
#StopPriceGouging #CorporateGreed
@exxonmobil
 @Shell
 @conocophillips
 @bp_America
 @WeAreOxy
 @Chevron
 @APIenergy
 @DevonEnergy
 @MarathonOil
 @ParPacific
 @DelekUSHoldings
 @PXDtweets
 @SinclairOilCorp
 @EOG_news",,,
Jon,@ObiWan0001,2022-05-27T21:11:53.000Z,"Jon
@ObiWan0001
·
May 27, 2022and oil companies — including BP, ConocoPhillips and Citi — shareholders voted down climate proposals that would have slowed investments in fossil fuel projects.
As the stock markets sink and concerns about inflation grow, the pushback against environmental, social
Jon
@ObiWan0001
·
May 27, 2022
Casey Harrell, a senior strategist at The Sunrise Project, a climate advocacy group, said, “BlackRock is trying to have it all ways, acting like it is trying to please everyone.
The efforts appear to be having an impact beyond BlackRock. At the annual meetings of big banks twitter.com/ObiWan0001/sta…
1",,1,
Jon,@ObiWan0001,2022-05-27T21:07:21.000Z,"Jon
@ObiWan0001
·
May 27, 2022ncluding Exxon Mobil, ConocoPhillips and Kinder Morgan.
BlackRock said this month -would support fewer shareholder proposals calling for climate action because “we do not consider them to be consistent with our clients’ long-term financial interests.” PROFITS ALL THAT MATTER""
Jon
@ObiWan0001
·
May 27, 2022
BlackRock, on behalf of its clients, had $259 billion in assets invested in fossil fuel companies around the world, with $91 billion invested in Texas fossil fuel companies alone, Blass stressed, listing BlackRock’s sizable holdings in Texas energy companies twitter.com/ObiWan0001/sta…",,,
Renae,@Juice01Jungle,2022-05-27T20:58:57.000Z,"Renae
@Juice01Jungle
·
May 27, 2022Replying to 
@simonahac
 @QandA
 and 2 others
I know I am. I'm a veteran. I served in East Timor ..I thought I was helping the Timorese, I never knew I was taking part in corporate espionage ! I really takes the shine off of my medal . And the deal didn't even help Aus .. just lined the pockets of big oil and gas ..yuck",,,
ODUMagazine.com,@ODUHunting,2022-05-27T20:16:55.000Z,"ODUMagazine.com
@ODUHunting
·
May 27, 2022DucksUnlimited: We could not accomplish what we do without support from Gulf Coast Initiative partners.  
 
@Chevron
, 
@conocophillips
, 
@Shell
, 
@LouisianaCPRA
, 
@USFWS
, & many others. 
#ConservationIsOurBusiness
houmatoday.com
These marsh-building projects near Houma aim to prevent flooding and feed the ducks
To restore the natural waterfowl feeding ground, Ducks Unlimited has partnered with groups including oil companies, federal and local governments.
1",,,1
Kathy N,@hikathynel,2022-05-27T19:57:45.000Z,"Kathy N
@hikathynel
·
May 27, 2022Replying to 
@ananavarro
@Halliburton
 @FluorCorp
 @Am_Airlines
 @pizzahut
 @OccidentalPetr
 @tenethealth
 @KCCorp
 @conocophillips
 @DRHorton
 @DRHorton
1",,,1
Via News,@ViaNewsAgency,2022-05-27T19:39:18.000Z,"Via News
@ViaNewsAgency
·
May 27, 2022ConocoPhillips Stock Over 8% Up As Session Comes To An End Today
https://via.news/markets/conocophillips-stock-8-up-as-session-comes-to-an-end-today/…
(VIANEWS) - Shares of ConocoPhillips (NYSE: COP) jumped 8.79% to $113.81 at 15:37 EST on Friday, after five successive sessio...",,,
Ducks Unlimited,@DucksUnlimited,2022-05-27T19:17:22.000Z,"Ducks Unlimited
@DucksUnlimited
·
May 27, 2022We could not accomplish what we do without support from Gulf Coast Initiative partners.  
 
@Chevron
, 
@conocophillips
, 
@Shell
, 
@LouisianaCPRA
, 
@USFWS
, & many others. 
#ConservationIsOurBusiness
houmatoday.com
These marsh-building projects near Houma aim to prevent flooding and feed the ducks
To restore the natural waterfowl feeding ground, Ducks Unlimited has partnered with groups including oil companies, federal and local governments.
2",,,2
Tickeron,@Tickeron,2022-05-27T19:10:42.000Z,"Tickeron
@Tickeron
·
May 27, 2022$COP's 10-day Moving Average broke above its 50-day Moving Average on May 11, 2022. View odds for this and other indicators: https://srnk.us/go/3701207 #ConocoPhillips",,,
Jodyheartlee,@jodyheartlee1,2022-05-27T18:46:33.000Z,"Jodyheartlee
@jodyheartlee1
·
May 27, 2022Replying to 
@davidpmerriam
 @Shell
 and 15 others
Love this post oil companies are destroying us",,,
David P Merriam,@davidpmerriam,2022-05-27T17:37:49.000Z,"David P Merriam
@davidpmerriam
·
May 27, 2022#DigitalStrike week 108
 
@shell
 @bp_uk
 @ExxonMobil
 @chevron
 @ConocoPhillips
 @PetroChina
#OilCompanies, YOUR time is running out. For OUR survival and YOURS, time to transition to #RenewableEnergy!
#ClimateActionNOW!
#ClimateStrikeOnline
#FridaysForFuture
@POTUS
 @ClimateEnvoy
Allan Hedin and 7 others
3
9
8",3,9,8
News Bison,@okcreports,2022-05-27T17:18:21.000Z,"News Bison
@okcreports
·
May 27, 2022@WendiStearman
 Mentions her love of volunteering @ Bartlesville Children's Music Theater, but forwards a dangerous idea that LGBTQ advocacy is somehow an assault on Oklahoma Values. To a generation of theater kids. 
@OKArtsCouncil
 @bartlesvillecf
 @conocophillips
 @ArvestBank
1
2",1,,2
Elinor Mills (she/her),@elinormills,2022-05-27T16:35:03.000Z,"Elinor Mills (she/her)
@elinormills
·
May 27, 2022Shareholders of BP, ConocoPhillips, Citi voted down climate proposals that would have slowed investments in fossil fuel projects amid a GOP push to punish activist firms. 
@nytimes
 https://nytimes.com/2022/05/27/climate/republicans-blackrock-climate.html…?
nytimes.com
How an Organized Republican Effort Punishes Companies for Climate Action
Legislators and their allies are running an aggressive campaign that uses public money and the law to pressure businesses they say are pushing “woke” causes.",,,
King Bean The Goat,@KingBean904,2022-05-27T15:45:22.000Z,"King Bean The Goat
@KingBean904
·
May 27, 2022I’d like to send a special shoutout to all the CEOs of #ExxonMobil #Chevron #Conocophillips #Phillips66 and the rest of the fuel companies for their due diligence on keeping the fuel prices extremely high and rising. I’m just curious of what y’all bonuses are going to be?
GIF
ALT
2
1
2",2,1,2
SPRIM WRT,@SprimWrt,2022-05-27T15:34:11.000Z,"SPRIM WRT
@SprimWrt
·
May 27, 2022Vhh
2",,,2
Join ConocoPhillips,@COP_Careers,2022-05-27T15:19:37.000Z,"Join ConocoPhillips
@COP_Careers
·
May 27, 2022Chibuike began his career at #ConocoPhillips after graduating with a 
@TAMU
 BS-Petroleum Engineering. He was drawn to international opportunities for young #engineers, the New Hire program and the company’s (then) assets in his home country of Nigeria.  https://bit.ly/3MX9IPV",,,
Hernandes,@hernandeesOkto,2022-05-27T14:23:06.000Z,"Hernandes
@hernandeesOkto
·
May 27, 2022Replying to 
@hernandeesOkto
 @stabmaps
 and 4 others
seem to like DEMON who can easily takes someone live!!

This attack make me more believe that their war isn't for us the Papuans! Then, I'm so wondering WHY THERE'S NO HUMAN RIGHTS DEFENDERS WHO CONDEMN THOSE ACTIONS?? Why the human rights defenders ARE SO FCKING SILENT
1",1,,
Hernandes,@hernandeesOkto,2022-05-27T14:22:57.000Z,"Hernandes
@hernandeesOkto
·
May 27, 2022Replying to 
@stabmaps
 @simonahac
 and 3 others
Here we're the Papuans crying again over our 16 houses which burned down by the Free Papua terrorists since April 5, in Ilaga, Puncak.. We don't have home to sleep or just to warm our body in night. The Free Papua terrorists only give us SUFFERS! It also so breaks my heart that 2
1",1,,
Geoff Moore,@osamawankenobi,2022-05-27T14:12:46.000Z,"Geoff Moore
@osamawankenobi
·
May 27, 2022Replying to 
@simonahac
 @QandA
 and 2 others
The thing, wirelessly powered and could transmit audio via coupled resonate electromagnetic frequency, poor old jimmy carter, the man was a leg end this post office now",,,
Musso01 Actual,@Musso01A,2022-05-27T13:29:35.000Z,"Musso01 Actual
@Musso01A
·
May 27, 2022Replying to 
@simonahac
 @QandA
 and 2 others
Really ?
Was their activity a breach of the ISA and why/how ? If not then the awful truth may be that everything was well within bounds.
1",,,1
Musso01 Actual,@Musso01A,2022-05-27T13:23:22.000Z,"Musso01 Actual
@Musso01A
·
May 27, 2022Replying to 
@GeorgesStPaul1
 @simonahac
 and 3 others
Or, 'Alexander, if Sogavare was a problem that long ago, why was he allowed to remain there ?'",,,
theoldBristolpilot,@thebristolpilot,2022-05-27T12:50:06.000Z,"theoldBristolpilot
@thebristolpilot
·
May 27, 2022Entering the green canal on our container ship model at the end of a long week of training at Timsbury.
@warsashmaritime
  @conocophillips
2",,,2
Rania Sy,@RaniaSy22232486,2022-05-27T12:38:26.000Z,"Rania Sy
@RaniaSy22232486
·
May 27, 2022..",,,
Oreloc@strawberrypush-up,Oreloc@strawberrypush-up,2022-05-27T12:20:26.000Z,"Oreloc@strawberrypush-up
@Strawbry_pushup
·
May 27, 2022Replying to 
@simonahac
 @QandA
 and 2 others
Yes Yes Yes",,,
Alice Korngold (she/her),@alicekorngold,2022-05-27T12:15:03.000Z,"Alice Korngold (she/her)
@alicekorngold
·
May 27, 2022BlackRock to support fewer shareholder proposals calling for climate action.
GOP efforts also affecting big banks & oil cos.(BP, ConocoPhillips, Citi) where shareholders voted down climate proposals that wld have slowed investments in fossil fuel projects.
nytimes.com
How an Organized Republican Effort Punishes Companies for Climate Action
Legislators and their allies are running an aggressive campaign that uses public money and the law to pressure businesses they say are pushing “woke” causes.",,,
Oreloc@strawberrypush-up,Oreloc@strawberrypush-up,2022-05-27T11:35:30.000Z,"Oreloc@strawberrypush-up
@Strawbry_pushup
·
May 27, 2022Replying to 
@simonahac
 @slsandpet
 and 3 others
(I can't emoji a 'slow' clap)",,,
Noor Najjar,@NoorNaj65135511,2022-05-27T11:21:35.000Z,"Noor Najjar
@NoorNaj65135511
·
May 27, 2022تتتتت",,,
Not TONY,@NotTony,2022-05-27T11:18:38.000Z,"Not TONY
@NotTony
·
May 27, 2022Replying to 
@simonahac
 @KidMkd12
 and 3 others
Alexander snout in trough !!!
GIF
ALT
3",,,3
секретарь-референт,@Zihad94421242,2022-05-27T10:59:25.000Z,"секретарь-референт
@Zihad94421242
·
May 27, 2022Good project",,,
John Green,@JohnGre75061826,2022-05-27T09:54:03.000Z,"John Green
@JohnGre75061826
·
May 27, 2022Replying to 
@simonahac
 @QandA
 and 2 others
He’s always been a snivelling little boy",,,
bfromgb,@bgerhartz,2022-05-27T09:44:06.000Z,"bfromgb
@bgerhartz
·
May 27, 2022Replying to 
@Bodolicious_D
 @BrendaChoi19
 and 6 others
Don't need gas to drive.  Don't need oil for heat or air conditioning.   Other than that great tweet.  Top 10 ever
1
1",1,,1
Ariyan Rizby,@AriyanRizby,2022-05-27T09:01:38.000Z,"Ariyan Rizby
@AriyanRizby
·
May 27, 2022Good project",,,
Ian Maxwell Vote YES to Voice and Republic,@IanRepublic,2022-05-27T08:52:18.000Z,"Ian Maxwell Vote YES to Voice and Republic
@IanRepublic
·
May 27, 2022Replying to 
@simonahac
 @QandA
 and 2 others
I wish you were in audience
1",,,1
Parody Freedom-Hater Feldspar Gate Bison,@bradboyqld,2022-05-27T08:50:00.000Z,"Parody Freedom-Hater Feldspar Gate Bison
@bradboyqld
·
May 27, 2022Replying to 
@simonahac
 @QandA
 and 2 others
It's a good question but it's such a pointless program. It achieves absolutely nothing.",,,
Mahin ( Advertising & Promotion Services ),@MahinAgency,2022-05-27T08:08:37.000Z,"Mahin ( Advertising & Promotion Services )
@MahinAgency
·
May 27, 2022Replying to 
@LoveCrochet6
 @ElaineM11584892
 and 6 others
awesome!
1",,,1
The Starfish,@TheStarfish2,2022-05-27T07:58:59.000Z,"The Starfish
@TheStarfish2
·
May 27, 2022Replying to 
@Mike_Clear
 @simonahac
 and 3 others
How convenient that Downer thinks these bugging ie ""intelligence"" activities should always remain secret - even if they're devoid of integrity, collecting material for commercial advantage over our much poorer neighbours rather than for defence; we must never know! Appalling.
1",,,1
Helen Mac,@LoveCrochet6,2022-05-27T07:57:11.000Z,"Helen Mac
@LoveCrochet6
·
May 27, 2022Replying to 
@Mike_Clear
 @StupidOzzies
 and 4 others
He certainly did.  & the pork barrelling claim he made about Independents left him wide open for Speers to jump in with mention of unelected candidates & novelty cheques (start of #sportsrorts exposure).
Downer junior below ..
#AusPol2022
1
4
18",1,4,18
The Starfish,@TheStarfish2,2022-05-27T07:51:44.000Z,"The Starfish
@TheStarfish2
·
May 27, 2022Replying to 
@tours_native
 @simonahac
 and 3 others
You are right, unfortunately, these things are seldom retrospective are they do yes, practically speaking the best we can hope for is a better future, integrity-wise!",,,
The Starfish,@TheStarfish2,2022-05-27T07:49:33.000Z,"The Starfish
@TheStarfish2
·
May 27, 2022Replying to 
@poida67
 @simonahac
 and 3 others
That too. This issue should never go away.",,,
Kerry Deayton,@deayton_kerry,2022-05-27T06:48:23.000Z,"Kerry Deayton
@deayton_kerry
·
May 27, 2022Replying to 
@CDpay73
 @jamesmassola
 and 3 others
Given away to ConocoPhillips by Downer & Howard after misrepresenting the value of Helium to byproduct waste
insidestory.org.au
Bernard Collaery’s bombshell | Hamish McDonald
Both Australian and Timor-Leste aren’t benefiting from a resource whose value seems greater than the petroleum gas that carries it
1",1,,
Gunjaparty,@GunjapartyOz,2022-05-27T06:41:14.000Z,"Gunjaparty
@GunjapartyOz
·
May 27, 2022Replying to 
@tours_native
 @simonahac
 and 3 others
Let them set their own priorities but to catch all corruptions you should start from two points. All recent LNP appointments and Audit reports. And the final Costigan Royal Commission report. 

All the corruption, is inevitable as long as the drug war goes on. Long expensive war.",,,
Neil Jameson,@NeilJameson1,2022-05-27T06:34:07.000Z,"Neil Jameson
@NeilJameson1
·
May 27, 2022Replying to 
@simonahac
 @QandA
 and 2 others
The same Downer who blotted his arch-conservative copybook as the unwitting deep throat on the Kremlin's hack of the Democrats. Comedy sketch artist!",,,
Kuniko Inoue,@InoueKuniko,2022-05-27T06:33:46.000Z,"Kuniko Inoue
@InoueKuniko
·
May 27, 2022Replying to 
@TheSGTJoker
 @exxonmobil
 and 4 others
Someone, maybe Putin's friends are behind these wealth robbery
seekingalpha.com
U.S. Oil Demand Is Not Great, There's No Other Way To Put This
The oil market is still in a deficit. But U.S. oil demand continues to struggle.",,,
Steve,@WillSteve1969,2022-05-27T05:30:28.000Z,"Steve
@WillSteve1969
·
May 27, 2022Replying to 
@Krause10992979
 @simonahac
 and 4 others
Click Bait and to cause outrage, get us all talking about it and the show.",,,
MichaelinMelbourne,@Michael94858047,2022-05-27T05:20:09.000Z,"MichaelinMelbourne
@Michael94858047
·
May 27, 2022Replying to 
@simonahac
 @QandA
 and 2 others
Q2, do the fake independents have any details and more importantly costings on climate change policy?",,,
@KensoVoice,@KensoVoice,2022-05-27T05:19:05.000Z,"@KensoVoice
@KensoVoice
·
May 27, 2022Replying to 
@stabmaps
 @simonahac
 and 3 others
Was there a payoff for signing order?",,,
"David Butcher: Pop of SAN JOSE, CALIFORNIA - Dead",@SolarDaveGreen,2022-05-27T04:56:24.000Z,"David Butcher: Pop of SAN JOSE, CALIFORNIA - Dead
@SolarDaveGreen
·
May 27, 2022Replying to 
@WstrnPriorities
 @Shell
 and 4 others
But my conservative acquaintances (not friends) say it's Biden! Biden's doing it! Everywhere! Worldwide!  They are such simpletons.",,,
Dragon Fancier,@Dragon_Fancier,2022-05-27T04:52:14.000Z,"Dragon Fancier
@Dragon_Fancier
·
May 27, 2022Replying to 
@tours_native
 @simonahac
 and 3 others
Both important. We need accountability for the recent past. But Labor aren't saints. They are in the fresh flush of new Government with all good intentions. If the teeth don't bite down as hard on the master as the do on the vanquished, we will very soon be back where we started.
1",,,1
Nathan,@Ox0033,2022-05-27T04:42:59.000Z,"Nathan
@Ox0033
·
May 27, 2022Replying to 
@simonahac
 @QandA
 and 2 others
Doubt if it will as it might have implications on Gillard during her time in 2012…",,,
Stock Market Genius,@stockmktgenius,2022-05-27T04:32:11.000Z,"Stock Market Genius
@stockmktgenius
·
May 27, 2022$COP ConocoPhillips Common Sto Top stock up 116% from low. Close: 113.15 VolvsAvg: 0.85 Liq: $698M http://stockcharts.com/h-sc/ui?s=COP&p=D&yr=1&mn=0&dy=0&id=p14565816076…",,,
SD3058,@samirod60,2022-05-27T04:23:51.000Z,"SD3058
@samirod60
·
May 27, 2022Replying to 
@simonahac
 @QandA
 and 2 others
I support truth telling - I remember reading about this long ago.",,,
Bergasms,@Bergasms,2022-05-27T04:00:54.000Z,"Bergasms
@Bergasms
·
May 27, 2022Replying to 
@SoutherlyBusker
 @simonahac
 and 3 others
Helium is characterised as a waste simply because it is not part of the extraction process for getting the fossil fuels.

The classifications is correct. But in the same way as if i had a sheep shitting golden nuggets, that waste is very, very valuable.

waste as a wiggle word
1",1,,
Next!,@Next96273511,2022-05-27T03:43:54.000Z,"Next!
@Next96273511
·
May 27, 2022Replying to 
@simonahac
 @QandA
 and 2 others
Supplementary. Do you think the  AWB oil for wheat scandal would have occurred if Australia had a Federal Integrity Commission?

#IdoNotRecall
1
3",,1,3
Jessica Barrington,@Jasonsgal777,2022-05-27T03:39:28.000Z,"Jessica Barrington
@Jasonsgal777
·
May 27, 2022Replying to 
@RossKneeDeep
It goes into their campaigns, or pacs, ect. It's bribery to me. It's why policies get made for companies rather than citizens. Top lobbyists Blue Cross, AMA, AHA, Pharmaceutical Research Asso. Amazon, Meta, GM, Cigna, ConocoPhillips. See why we can't get universal healthcare,ect
7",,,7
sherry stumm,@shahhaha6,2022-05-27T03:25:59.000Z,"sherry stumm
@shahhaha6
·
May 27, 2022Replying to 
@simonahac
 @QandA
 and 2 others
Why didn't one of the speakers on QandA last night front the pompous Downer when he spoke about all govt spy on each other. telling him maybe so but not to benefit a commercial company like Woodside which he later join following his resignation from parliament.
1
1",,1,1
Scott,@smd_donald,2022-05-27T03:19:15.000Z,"Scott
@smd_donald
·
May 27, 2022Replying to 
@simonahac
 @QandA
 and 2 others
And the question I would have for you would be:

Q1: When can we expect all your renewable investments to bring down electricity prices? I'll wait",,,
FormWhispers,@formwhisperscom,2022-05-27T03:14:32.000Z,"FormWhispers
@formwhisperscom
·
May 27, 2022#FWSells $COP Olds Nicholas G, Executive Vice President of CONOCOPHILLIPS sold 19,200 shares on 2022-05-25. https://formwhispers.com/s?t=COP",,,
Ernest Markham,@ErnMarkham,2022-05-27T02:52:39.000Z,"Ernest Markham
@ErnMarkham
·
May 27, 2022Replying to 
@poida67
 @simonahac
 and 3 others
Now, most of the Negativity is gone ENOUGH is ENOUGH of that type of Government!
1",,,1
DIY.FUND,@Diyfund,2022-05-27T02:42:02.000Z,"DIY.FUND
@Diyfund
·
May 27, 2022ConocoPhillips plans to increase shareholders returns, Q1 earnings soar
bizjournals.com
ConocoPhillips to increase shareholders returns, Q1 earnings soar
Even after excluding special items, ConocoPhillips' adjusted first-quarter earnings still easily beat analysts' expectations, as did revenue.",,,
Broken Bells,@BellsBroken,2022-05-27T02:39:08.000Z,"Broken Bells
@BellsBroken
·
May 27, 2022Replying to 
@theadvocatebr
How much are the oil companies paying you?  We know you got 
$2,867,074 from the NRA.  How much do you get from ConocoPhillips?",,,
Michael Rawlings,@mikerawl,2022-05-27T02:37:02.000Z,"Michael Rawlings
@mikerawl
·
May 27, 2022Replying to 
@Krause10992979
 @simonahac
 and 4 others
They should have contacted a taxidermist so Downer could be displayed in the Dinosaur section of some museum? Either that or in his fishnets outfit at Madame Tussaud’s, so that we remember the terribly unattractive LNP are utterly putrid.",,,
Barbara Anwar,@bentles16,2022-05-27T02:31:20.000Z,"Barbara Anwar
@bentles16
·
May 27, 2022Replying to 
@tours_native
 @John_JackDiego
 and 4 others
It need only go back to Howard. I suspect they won't go back further than the last government though. More's the pity.",,,
gok,@mropodu,2022-05-27T02:19:15.000Z,"gok
@mropodu
·
May 27, 2022Replying to 
@simonahac
 @QandA
 and 2 others
… QnA for lite talk..; need ‘Hard talk’..",,,
Internationalist,@EugeneG61881565,2022-05-27T02:18:04.000Z,"Internationalist
@EugeneG61881565
·
May 27, 2022Replying to 
@simonahac
 @QandA
 and 2 others
Exactly!",,,
Michael Ellis,@michaelje,2022-05-27T01:36:30.000Z,"Michael Ellis
@michaelje
·
May 27, 2022Replying to 
@Krause10992979
 @simonahac
 and 4 others
Its important he is on there. We must never forget who the LNP are.
1",,,1
Michael Ellis,@michaelje,2022-05-27T01:33:56.000Z,"Michael Ellis
@michaelje
·
May 27, 2022Replying to 
@tours_native
 @simonahac
 and 3 others
But that's the difference between Labor and LNP. Labor will implement an ICAC regardless of where the chips fall. The LNP know they are corrupt, so they will do anything to avoid one. One party has integrity, the other lives on borrowed time",,,
Peter Wotton,@peterwotton,2022-05-27T01:28:46.000Z,"Peter Wotton
@peterwotton
·
May 27, 2022Replying to 
@simonahac
 @QandA
 and 2 others
Downer looked very cranky that the issue was raised. I trust that the new AG will drop the biased case against the whistle blowers and add this illegal bugging to the new ICAC list! Love to see Lord Downer behind bars!",,,
Philly vanRijswijk,@romanmartyr,2022-05-27T01:11:51.000Z,"Philly vanRijswijk
@romanmartyr
·
May 27, 2022Replying to 
@simonahac
 @QandA
 and 2 others
The Last Queen of Sheba
https://instagram.com/p/CeCtewph3Jz/?igshid=MDJmNzVkMjY=…
#Downer
instagram.com
Philomena van Rijswijk (@philomenavanrijswijk) • Instagram photo",,,
The World Votes,@TheWorldVotes2,2022-05-27T01:05:38.000Z,"The World Votes
@TheWorldVotes2
·
May 27, 2022Replying to 
@simonahac
 @QandA
 and 2 others
Yes my word Timor bugging should be investigated",,,
John Edwards,@je_au,2022-05-27T00:51:37.000Z,"John Edwards
@je_au
·
May 27, 2022Replying to 
@simonahac
 @QandA
 and 2 others
Thanks for pointing out the Helium issue, I hadn't noticed that inert gases were a significant value in the extraction
1",,,1
Stunned mullet,@JadeSober1,2022-05-27T00:26:36.000Z,"Stunned mullet
@JadeSober1
·
May 27, 2022Replying to 
@Lolita4813
 @simonahac
 and 3 others
As a Victorian Josh Frydenberg losing his seat was a Highlight of the election
1",,,1
