User,Handle,PostDate,TweetText,ReplyCount,RetweetCount,LikeCount
Panorama Minero,@PanoramaMinero,2020-09-15T12:31:00.000Z,"Panorama Minero
@PanoramaMinero
·
Sep 15, 2020Entrevistamos al Jefe de Mina de Cerro Negro (
@NewmontCorp
), quien abordo temáticas esenciales de la operación subterránea:

“La tendencia de los equipos de carga y transporte es claramente la automatización”

 https://bit.ly/3k46L12
4",,,4
Dr. Simon Jowitt,@The_Jow,2020-09-15T01:48:00.000Z,"Dr. Simon Jowitt
@The_Jow
·
Sep 15, 2020Just need the raw materials to make all the panels. There’s a decent amount of tellurium in some of the Carlin deposits (diagram from Keith et al. 2018) but don’t think any is extracted so all goes to waste. There’s potential there 
@BarrickGold
 and 
@NewmontCorp
.",,,
Fundamental Research Corp.,@FRCorp,2020-09-14T22:51:37.000Z,"Fundamental Research Corp.
@FRCorp
·
Sep 15, 2020Our coverage is now being recognized by 
@NewmontCorp
, one of the largest gold mining companies! Don't miss out on our research. Get access to our reports, subscribe for free, and become a better investor. 

Subscribe https://researchfrc.com/subscribe/

#investing #MiningStocks #gold
3
6",,3,6
Albert,@Alberin15,2020-09-12T15:31:42.000Z,"Albert
@Alberin15
·
Sep 12, 2020Replying to 
@FoncreagroCaj
 and 
@MineraYanacocha
@FoncreagroCaj
 @MineraYanacocha
 @NewmontCorp
 @minagriperu 
@AGROIDEASPeru
1
1",,1,1
Newmont Corporation,@NewmontCorp,2020-09-12T15:00:25.000Z,"Newmont Corporation
@NewmontCorp
·
Sep 12, 2020Learn about $NEM’s environmental, social and governance priorities in the video below, and visit our latest sustainability report for complete #ESG details. https://bit.ly/3eKSELL
5",,,5
InterCooler,@intercooleronli,2020-09-12T10:40:16.000Z,"InterCooler
@intercooleronli
·
Sep 12, 2020John Kitlen Sells 2,000 Shares of Newmont Goldcorp Corp $NEM Stock  http://modernreaders.com/?p=3921317 #investingnews",,,
Albert,@Alberin15,2020-09-12T03:19:24.000Z,"Albert
@Alberin15
·
Sep 12, 2020Replying to 
@LosAndesCaj
@LosAndesCaj
 @erikagraci7
 @MineraYanacocha
 @NewmontCorp
 @CamCajamarca
 @JulieRo02279354
 @JuanBar89847632
 @jcllaque
 @richiobla1
 @Cofide_Peru
 @MINPRODUCCION
GIF
ALT
2",,,2
WorldSilverNews,@WorldSilverNews,2020-09-11T20:39:27.000Z,"WorldSilverNews
@WorldSilverNews
·
Sep 11, 2020Newmont Corp warns shareholders against dodgy “mini-tender”
kitco.com
Newmont Corp warns shareholders against dodgy
A roundup of all the mining news in the precious metals sector with a variety of company news, mining sector analysis, newsletter writer insights and executive interviews.",,,
FormWhispers,@formwhisperscom,2020-09-11T20:31:18.000Z,"FormWhispers
@formwhisperscom
·
Sep 11, 2020#FWSells $NEM Engel E Randall, EVP, Strategic Development of NEWMONT Corp /DE/ sold 5000 shares on 2020-09-09. https://formwhispers.com/s?t=NEM",,,
FormWhispers,@formwhisperscom,2020-09-11T20:30:38.000Z,"FormWhispers
@formwhisperscom
·
Sep 11, 2020#FWSells $NEM Gottesfeld Stephen P, EVP and Chief S&EA Officer of NEWMONT Corp /DE/ sold 4000 shares on 2020-09-09. https://formwhispers.com/s?t=NEM",,,
Stock Traders Daily,@marketcycles,2020-09-11T20:10:03.000Z,"Stock Traders Daily
@marketcycles
·
Sep 11, 2020Directional Bias for Newmont Corp $NEM Trading Report http://dlvr.it/RgR7jM Click for Details
1",,1,
Stock Traders Daily,@marketcycles,2020-09-11T20:03:42.000Z,"Stock Traders Daily
@marketcycles
·
Sep 11, 2020Newmont Corp $NEM Trading Report https://goo.gl/fb/LMuPWz Click for Buy/Sell
news.stocktradersdaily.com
$NEM | Newmont Corp $$NEM Trading Report (NEM)",,,
Albert,@Alberin15,2020-09-11T19:13:40.000Z,"Albert
@Alberin15
·
Sep 11, 2020Replying to 
@LosAndesCaj
Felicitaciones por
capacitar, empoderar  a productores y emprendedores cajamarquinos 
@LosAndesCaj
 #Resultados2019 #JuntosPorElDesarrollo #Cajamarca #NuestraIntervención 
@MineraYanacocha
 @NewmontCorp
 @MINPRODUCCION
 @institutoahorro
 @camaradelima
 @yoni3556_luis
 @JulieRo02279354
3",,,3
Newmont Corporation,@NewmontCorp,2020-09-11T17:00:33.000Z,"Newmont Corporation
@NewmontCorp
·
Sep 11, 2020Newmont encourages employees to explore the various wellbeing resources available and to remain emotionally and socially connected.
newmont.com
Addressing the Physical, Emotional and Social Needs of Our Workforce
With the COVID-19 virus continuing to impact daily life around the world, we are prioritizing three wellbeing pillars as a framework for helping our employees, their families and neighboring commun...
5",,,5
Masega Idustrial Solutions,@MasegaSupplies,2020-09-11T15:51:00.000Z,"Masega Idustrial Solutions
@MasegaSupplies
·
Sep 11, 2020We make every stitch count ! Happy Weekend !! #safetyfirst #mining #madeinGhana #Ghana #workplacesafety 
@Newmont_Ghana
 @NewmontCorp
 @vfk_official
 @kofiAbban19
 @NeipGhana
 @johnkumah_Esq
1
1
3",1,1,3
Albert,@Alberin15,2020-09-11T14:49:28.000Z,"Albert
@Alberin15
·
Sep 11, 2020Replying to 
@FoncreagroCaj
#FortalecimientoDeCapacidades #Cajamarca 
@FoncreagroCaj
 @MineraYanacocha
 @NewmontCorp
GIF
1
1",,1,1
Albert,@Alberin15,2020-09-11T14:48:30.000Z,"Albert
@Alberin15
·
Sep 11, 2020Replying to 
@FoncreagroCaj
#FortalecimientoDeCapacidades #Cajamarca 
@FoncreagroCaj
 @MineraYanacocha
 @NewmontCorp
GIF
ALT
1
1",,1,1
MarketBeat,@MarketBeatCom,2020-09-11T12:12:50.000Z,"MarketBeat
@MarketBeatCom
·
Sep 11, 2020Newmont Goldcorp Corp Forecasted to Post FY2020 Earnings of $2.55 Per Share $NEM http://zpr.io/HNkNB",,,
Castle Rising,@CastleMarkets,2020-09-10T23:08:17.000Z,"Castle Rising
@CastleMarkets
·
Sep 11, 2020Replying to 
@pizdets17
 @LamboJohnny
 and 7 others
Perhaps but there are a lot of variables involved in determining that. People probably thought the same thing about Detour Gold! 
@NewmontCorp
 is a large shareholder. They don't make investments like this lightly..

Gonna let this one unfold. Very promising.
1
2",1,,2
FormWhispers,@formwhisperscom,2020-09-10T20:40:17.000Z,"FormWhispers
@formwhisperscom
·
Sep 10, 2020#FWSells $NEM Gehring Dean, EVP & CTO of NEWMONT Corp /DE/ sold 3048 shares on 2020-09-08. https://formwhispers.com/s?t=NEM",,,
FormWhispers,@formwhisperscom,2020-09-10T20:39:15.000Z,"FormWhispers
@formwhisperscom
·
Sep 10, 2020#FWSells $NEM Kitlen John, VP, Controller & CAO of NEWMONT Corp /DE/ sold 2000 shares on 2020-09-08. https://formwhispers.com/s?t=NEM",,,
Newmont Corporation,@NewmontCorp,2020-09-10T15:00:46.000Z,"Newmont Corporation
@NewmontCorp
·
Sep 10, 2020The Ahafo district provides significant upside potential from underground opportunities at Awonsu, Apensu and Subika, as well as from Ahafo North. https://bit.ly/2Zb1L1X
1
6",,1,6
Dynamic Drilling Solutions Int'l,@richdriller,2020-09-10T10:16:31.000Z,"Dynamic Drilling Solutions Int'l
@richdriller
·
Sep 10, 2020Replying to 
@Newmont_Africa
 and 
@newmont_ghana
Hydraulic Shovel 
@NewmontCorp
 where is my reward?",,,
MarketBeat,@MarketBeatCom,2020-09-10T09:56:56.000Z,"MarketBeat
@MarketBeatCom
·
Sep 10, 2020Robert D. Atkinson Sells 1,347 Shares of Newmont Goldcorp Corp $NEM Stock http://zpr.io/HNMCy",,,
Candice Loring,@candiceloring,2020-09-09T20:24:01.000Z,"Candice Loring
@candiceloring
·
Sep 9, 2020Replying to 
@gnielsenYT
 @MitacsCanada
 and 2 others
Incredible work!",,,
Newmont Corporation,@NewmontCorp,2020-09-09T16:15:11.000Z,"Newmont Corporation
@NewmontCorp
·
Sep 9, 2020As an 
@ICMM_com
 member company, Newmont is committed to implementing the Global Industry Standard on Tailings Management. Learn more in today’s blog story:
newmont.com
Newmont Is Committed to Implementing the Global Industry Standard on Tailings Management
As a founding member of the International Council on Mining & Metals (ICMM), Newmont is committed to implementing the Global Industry Standard on Tailings Management (GISTM), which is the first...
5
11",,5,11
Albert,@Alberin15,2020-09-09T14:37:30.000Z,"Albert
@Alberin15
·
Sep 9, 2020Replying to 
@FoncreagroCaj
@FoncreagroCaj
 @MineraYanacocha
 @NewmontCorp
 @Senasa_Peru
 @SenacePeru
 @minagriperu 
@maquena30
 @MarcoMezaAbant1
 @MarisolGrozo
 @Gerardo01816062
 @JuanBar89847632
 @jcllaque
1
1",,1,1
Albert,@Alberin15,2020-09-09T14:25:03.000Z,"Albert
@Alberin15
·
Sep 9, 2020Replying to 
@MineraYanacocha
Gracias por la  información 
@MineraYanacocha
 #Cajamarca 
@NewmontCorp
 @Minsa_Peru
 @EsSaludPeru
 @MuniCajamarca_
 @gob_reg
GIF
2
3",,2,3
Albert,@Alberin15,2020-09-09T14:24:12.000Z,"Albert
@Alberin15
·
Sep 9, 2020Replying to 
@MineraYanacocha
Buena información 
@MineraYanacocha
 #Cajamarca 
@NewmontCorp
 @Minsa_Peru
 @EsSaludPeru
 @MuniCajamarca_
 @gob_reg
2
2",,2,2
Lorrencia Adam Nkrumah,@lorrenciaadam,2020-09-09T12:41:34.000Z,"Lorrencia Adam Nkrumah
@lorrenciaadam
·
Sep 9, 2020“At Newmont, we have a fundamental belief that strong environmental, social & governance performance is not only the right thing to do,it is also an indicator of a well-managed business that delivers sustainable, long-term value for shareholders .... 
@NewmontCorp
2
1",,2,1
Diversity and Inclusion in the Boardroom,@Board_Diversity,2020-09-09T11:06:01.000Z,"Diversity and Inclusion in the Boardroom
@Board_Diversity
·
Sep 9, 2020RT 
@talent4boards
: Newmont welcomes Susan Story to #BoardOfDirectors 
@NewmontCorp
 as NonExec Director $NEM #Mining #WomenOnBoard #corpgov https://talent4boards.com/newmont-welcomes-susan-story-to-its-board-as-non-executive-director/…",,,
Talent4Boards,@talent4boards,2020-09-09T10:56:00.000Z,"Talent4Boards
@talent4boards
·
Sep 9, 2020Newmont welcomes Susan Story to #BoardOfDirectors 
@NewmontCorp
 as NonExec Director $NEM #Mining #WomenOnBoard #corpgov https://talent4boards.com/newmont-welcomes-susan-story-to-its-board-as-non-executive-director/…",,,
Swiss Resource Capital AG,@SwissResourceAG,2020-09-09T07:49:03.000Z,"Swiss Resource Capital AG
@SwissResourceAG
·
Sep 9, 2020Gold Terra to Earn up to a 60% Interest on Adjacent Mining Claims to the Former Con Mine Owned by Newmont: Gold Terra Resource Corp. is pleased to announce that it has entered into an Exploration Agreement with Venture Option with Newmont Ventures… http://dlvr.it/RgFcgp",,,
Insider Alerts,@InsiderAlerts4U,2020-09-08T21:01:21.000Z,"Insider Alerts
@InsiderAlerts4U
·
Sep 8, 2020$NEM:

New Insider Filing on NEWMONT Corp /DE/'s

EVP & COO

ROBERT D ATKINSON:

https://insideri.com/1164727_000116472720000195_0001164727-20-000195…",,,
FormWhispers,@formwhisperscom,2020-09-08T20:40:08.000Z,"FormWhispers
@formwhisperscom
·
Sep 8, 2020#FWSells $NEM Atkinson Robert D, EVP & COO of NEWMONT Corp /DE/ sold 1347 shares on 2020-09-03. https://formwhispers.com/s?t=NEM",,,
Alexandr Sokolov,@Alexand01876057,2020-09-08T20:37:25.000Z,"Alexandr Sokolov
@Alexand01876057
·
Sep 8, 2020The stock market is a bubble that just popped. Look at 
@Tesla
 stocks and how they fell by 21%.  
@NewmontCorp
 is holding strong  along with other precious metals mining companies.
1",,,1
RetireFund,@Retirefund,2020-09-08T19:29:46.000Z,"RetireFund
@Retirefund
·
Sep 8, 2020After #Newmont Mining bought #Gold Corp last year, #NGT-ca became the worlds largest #Gold Producer!

Discl: we own Shares in $NEM-N (NYSE)
NGT-TSX

http://NYSE.Money  -  http://TSX.Money
1
1",,1,1
Women in Mining UK,@WIM_UK,2020-09-08T15:33:01.000Z,"Women in Mining UK
@WIM_UK
·
Sep 8, 2020Replying to 
@NewmontAu
 @ausgoldindustry
 and 2 others
Congratulations!!
2",,,2
AJ Blackston - Financial IT Solutions Consultant,@AJBlackston,2020-09-08T15:27:23.000Z,"AJ Blackston - Financial IT Solutions Consultant
@AJBlackston
·
Sep 8, 2020https://sec.gov/Archives/edgar/data/1164727/000110465920102858/0001104659-20-102858-index.htm…    NEWMONT Corp /DE/ (0001164727) (Filer)       https://sec.gov/Archives/edgar/data/1164727/000110465920102858/0001104659-20-102858-index.htm… #TheLegalLowdown #Law #Court #Lawyer #Lawfirm #Justice #Legal #Case #IP #SCOTUS #Tort #COVID19 #CyberSecurity #Technology #AI",,,
NSERC / CRSNG,@NSERC_CRSNG,2020-09-08T14:43:51.000Z,"NSERC / CRSNG
@NSERC_CRSNG
·
Sep 8, 2020Replying to 
@gnielsenYT
 @NewmontCorp
 and 
@MitacsCanada
Awesome!  Thank you and congrats!",,,
Newmont Corporation,@NewmontCorp,2020-09-08T14:35:01.000Z,"Newmont Corporation
@NewmontCorp
·
Sep 8, 2020Newmont is pleased to welcome Susan N. Story to our Board of Directors effective September 10, 2020. Our commitment to diversity and inclusion has allowed us to achieve gender parity for Non-Executive Directors.
newmont.com
Newmont Achieves Gender Parity for Non-Executive Directors
Experienced Leader and Director, Susan N. Story, joins the Board Newmont Corporation (NYSE: NEM, TSX: NGT) (Newmont or the Company) announced today the election of Susan N. Story to the Board of...
1
9",,1,9
Albert,@Alberin15,2020-09-08T14:23:29.000Z,"Albert
@Alberin15
·
Sep 8, 2020Replying to 
@MineraYanacocha
@NewmontCorp
 @MineraYanacocha
 @gob_reg
 @MuniCajamarca_
GIF
2
5",,2,5
Albert,@Alberin15,2020-09-08T14:22:35.000Z,"Albert
@Alberin15
·
Sep 8, 2020Replying to 
@MineraYanacocha
Buena información para prevenir #COVID-19 
#Salud #Prevención #Control #ElPerúEstáEnNuestrasManos  
@MineraYanacocha
 @NewmontCorp
 @JulieRo02279354
 @Minsa_Peru
 @yoni3556_luis
 @EsSaludPeru
 @PrimerPedal
 @GarraCrema52
 @JuanBar89847632
 @maquena30
 @MarcoMezaAbant1
 @richiobla1
2
5",,2,5
SEC.report,@EdgarInsider,2020-09-08T12:57:22.000Z,"SEC.report
@EdgarInsider
·
Sep 8, 2020A new filing Form 8-K [Press/News Current Report] has been made at the SEC by  $NEM NEWMONT Corp /DE/  https://sec.report/Document/0001104659-20-102858/…",,,
African Mining Market,@AfriMiningNews,2020-09-08T12:49:27.000Z,"African Mining Market
@AfriMiningNews
·
Sep 8, 2020Ghana plans to use part of the proceeds from an initial public offering in a gold royalty fund to invest in similar entities.
@NewmontCorp
 @BarrickGold
 #Ghana
africanminingmarket.com
Ghana wants to invest gold royalty IPO proceeds in similar funds | African Mining Market
Ghana plans to use part of the proceeds from an initial public offering in a gold royalty fund to invest in similar entities.
1",,,1
Mohammed Babiker,@MohammedBabik15,2020-09-08T11:44:27.000Z,"Mohammed Babiker
@MohammedBabik15
·
Sep 8, 2020وقال إن #غانا الآن هي أكبر منتج للسبائك في القارة نحن نسعى فقط للاستفادة من ذلك و يكون لدينا بعض أكبر منتجي الذهب في العالم كجزء من محفظتنا تأمل البلاد في الاستفادة من ارتفاع سعر الذهب الذي عزز مخزونات المنتجين مثل Barrick Gold Corp و Newmont Corp إلى أعلى مستوياتها في عدة سنوات.
1",1,,
tom wolf,@tgwtom,2020-09-07T19:26:26.000Z,"tom wolf
@tgwtom
·
Sep 7, 2020Replying to 
@NewmontCorp
+ equivalents ",,,
Newmont Corporation,@NewmontCorp,2020-09-07T15:51:14.000Z,"Newmont Corporation
@NewmontCorp
·
Sep 7, 2020$NEM’s stable production profile will generate more than 6 million ounces of gold per year through 2029. https://bit.ly/2Zb1L1X
1
2
13",1,2,13
Enterprise Leader,@EnterpriseLeade,2020-09-07T11:58:44.000Z,"Enterprise Leader
@EnterpriseLeade
·
Sep 7, 2020Newmont Goldcorp Corp $NEM to Issue Quarterly Dividend of $0.25 on September 24th  http://theenterpriseleader.com/?p=3780812",,,
PA Yopla,@wyopla,2020-09-07T11:37:30.000Z,"PA Yopla
@wyopla
·
Sep 7, 2020No sólo programas, mejor lanza la propuesta de #yanacocha 
@NewmontCorp
 cómo va ha garantizar el agua a los cajamarquinos cuando Yanacocha se large de Cajamarca, ya eliminaron el agua del río grande, quebradas y canales de riego y el 
@ANAPeru
 está envano.
ALAC
@LosAndesCaj
·
Sep 3, 2020
Gracias un esfuerzo público-privado, impulsamos el Programa #AguaParaCajamarca: 12 proyectos de infraestructura para incrementar el abastecimiento de agua en la ciudad, beneficiando a 180 000 cajamarquinos.
Descarga aquí nuestros #Resultados2019: https://bit.ly/2WIFsA6",,,
PA Yopla,@wyopla,2020-09-06T13:31:37.000Z,"PA Yopla
@wyopla
·
Sep 6, 2020Estimados de la 
@NewmontCorp
 envíen a este curso a su gerente de relaciones comunitarias por qué cada día está más loco y prepotente, solo le da contratos a sus amigotes que le dan su tajada",,,
PA Yopla,@wyopla,2020-09-06T12:49:11.000Z,"PA Yopla
@wyopla
·
Sep 6, 2020Felices los yanacochinos, con su mejor presidente. #Yanacocha 
@NewmontCorp
 saben que #cajamarca no les quiere por eso su proyecto sulfuros no va, tampoco #conga no va",,,
MidEast Times,@midetimes,2020-09-06T09:46:23.000Z,"MidEast Times
@midetimes
·
Sep 6, 2020Insider Selling: Newmont Goldcorp Corp $NEM CEO Sells $353,032.50 in Stock http://dailypolitical.com/?p=4495500 #stocks",,,
Daily Political,@dailypoliticaln,2020-09-06T09:46:23.000Z,"Daily Political
@dailypoliticaln
·
Sep 6, 2020Insider Selling: Newmont Goldcorp Corp $NEM CEO Sells $353,032.50 in Stock http://dailypolitical.com/?p=4495500",,,
Watchlist News,@WatchlistN,2020-09-06T09:45:07.000Z,"Watchlist News
@WatchlistN
·
Sep 6, 2020Insider Selling: Newmont Goldcorp Corp $NEM CEO Sells $353,032.50 in Stock http://zpr.io/HaEvW",,,
Dakota Financial,@dakotafinancial,2020-09-06T09:41:04.000Z,"Dakota Financial
@dakotafinancial
·
Sep 6, 2020Insider Selling: Newmont Goldcorp Corp $NEM CEO Sells $353,032.50 in Stock http://dakotafinancialnews.com/?p=2432484",,,
Newmont Corporation,@NewmontCorp,2020-09-05T13:47:04.000Z,"Newmont Corporation
@NewmontCorp
·
Sep 5, 2020In the Kijaté community near Newmont’s Éléonore mine, 24 families and their children now have improved access to remote education through our Global Community Support Fund. https://bit.ly/3a2USmL
2
7",,2,7
Albert,@Alberin15,2020-09-05T05:12:25.000Z,"Albert
@Alberin15
·
Sep 5, 2020Replying to 
@MineraYanacocha
@MineraYanacocha
 @NewmontCorp
 @EsSaludPeru
 @gob_reg
 @MuniCajamarca_
 @BringasMelqui
 @richiobla1
 @MarcoMezaAbant1
 @cmsantivanez
 @jcllaque
 @erikagraci7
 @artime68
 @JSuarez259
GIF
ALT
2
6",,2,6
intratio,@intratio,2020-09-04T21:53:47.000Z,"intratio
@intratio
·
Sep 4, 2020$NEM https://intratio.com/stock-forecast/NEM… Newmont Corp. Our model concludes this stock s value should remain flat in the coming days and is facing significant downsides in the longer term #financialfreedom #stockmarket #smallbusiness
intratio.com
NEM - Stock Forecast & Stock Prediction in Jan 2023 for Newmont Corp
We are the leader in US-listed stock price forecast. Our algorithm forecasts the stock price of Newmont Corp with the highest accuracy in the market. Intratio forecasts every day all US-listed stock...",,,
Newmont Corporation,@NewmontCorp,2020-09-04T18:51:56.000Z,"Newmont Corporation
@NewmontCorp
·
Sep 4, 2020One of the many benefits of hiring and sourcing from host communities is that doing so creates an inclusive, diverse and stronger workplace. Read about other benefits in Newmont’s 2019 Sustainability Report. https://bit.ly/3eKSELL
1
9",,1,9
Guillaume Nielsen,@gnielsenYT,2020-09-04T18:01:49.000Z,"Guillaume Nielsen
@gnielsenYT
·
Sep 4, 2020We are very excited to announce that our weather station is now up and running at the Coffee mine site! This will provide important info for our Ph.D in Mine Revegetation! 
@NSERC_CRSNG
  @NewmontCorp
 @NewmontGoldcorp 
@MitacsCanada
 #NorthernMineRemediation
2
2
9",2,2,9
Transcript Daily,@TranscriptDaily,2020-09-04T16:39:43.000Z,"Transcript Daily
@TranscriptDaily
·
Sep 4, 2020Newmont Goldcorp Corp $NEM CEO Thomas Ronald Palmer Sells 5,150 Shares http://zpr.io/Ha6wc",,,
Albert,@Alberin15,2020-09-04T03:59:19.000Z,"Albert
@Alberin15
·
Sep 4, 2020Replying to 
@MineraYanacocha
 and 
@wim_peru
@win_peru
 
#Minería  
@NewmontCorp
 #MineríaInclusiva 
@NewmontCorp
GIF
2
3",,2,3
Albert,@Alberin15,2020-09-04T03:58:35.000Z,"Albert
@Alberin15
·
Sep 4, 2020Replying to 
@MineraYanacocha
 and 
@wim_peru
Un saludo especial a todas las #MujeresMineras  y un Feliz IV Aniversario 
@win_peru
  Women in Mining Perú! 
#Minería  
@NewmontCorp
 #MineríaInclusiva 
@NewmontCorp
 @erikagraci7
 @MineraYanacocha
2
5",,2,5
tom wolf,@tgwtom,2020-09-03T14:50:14.000Z,"tom wolf
@tgwtom
·
Sep 3, 2020Replying to 
@NewmontCorp
 and 
@KitcoNewsNOW
I trust Tom Palmer .",,,
Newmont Corporation,@NewmontCorp,2020-09-03T14:37:45.000Z,"Newmont Corporation
@NewmontCorp
·
Sep 3, 2020$NEM President and CEO spoke with 
@KitcoNewsNOW
 about our strategy for delivering value to all shareholders and stakeholders.
youtube.com
Elevated gold price for the next five years would generate $19...
Gold pushing to all-time highs above $2,000 has been a significant boon for the mining sector; however, companies still have to focus on growth and deliverin...
1
10",1,,10
goodhenrik,@goodhenrik1,2020-09-03T12:49:51.000Z,"goodhenrik
@goodhenrik1
·
Sep 3, 2020Replying to 
@AuAgStefan
 and 
@StefanInvictus
Köpte k92mining efter en tweet från dig. Jag är upp 25%. Sålde av en del av Newmont corp för att finansiera.
1",,,1
